vid_cid,label,VAD,text,vid,por,score_label,meld_label
Ses05M_impro02_M030,exc,"[2.0000, 2.0000, 2.6667]","All- I'll write you everyday, all the time.  And I'll send you pictures and you send me pictures. I know We've got email out there.  We've got email and I can see stuff and you can send me stuff all the time.  Okay? yeah yeah yeah. You you record every second.  You record every second because I want to see it all.  Okay?",Ses05M_impro02,negative,-0.3333333432674408,fear
Ses05M_impro03_F000,neu,"[4.0000, 2.6667, 2.0000]",what? What? you did? When?,Ses05M_impro03,neutral,0.0,neutral
Ses05M_impro03_F001,sur,"[4.0000, 2.6667, 2.0000]","what? What? you did? When? Oh, what, how- where how did you do it?",Ses05M_impro03,neutral,0.0,neutral
Ses05M_impro03_F002,exc,"[4.0000, 2.6667, 2.0000]","what? What? you did? When? Oh, what, how- where how did you do it? Okay good. I I assumed.",Ses05M_impro03,neutral,0.0,neutral
Ses05M_impro03_F003,exc,"[4.0000, 2.6667, 2.0000]","What? you did? When? Oh, what, how- where how did you do it? Okay good. I I assumed. oh-",Ses05M_impro03,neutral,0.0,neutral
Ses05M_impro03_F004,exc,"[4.0000, 2.6667, 2.0000]","When? Oh, what, how- where how did you do it? Okay good. I I assumed. oh- uh-huh",Ses05M_impro03,neutral,0.0,neutral
Ses05M_impro03_F005,hap,"[4.0000, 2.6667, 2.0000]","Oh, what, how- where how did you do it? Okay good. I I assumed. oh- uh-huh Oh, my God.  That's so dramatic.",Ses05M_impro03,neutral,0.0,neutral
Ses05M_impro03_F006,neu,"[4.0000, 2.6667, 2.0000]","Okay good. I I assumed. oh- uh-huh Oh, my God.  That's so dramatic. so cute.",Ses05M_impro03,neutral,0.0,neutral
Ses05M_impro03_F007,exc,"[4.0000, 2.6667, 2.0000]","oh- uh-huh Oh, my God.  That's so dramatic. so cute. No, it's totally original, though.",Ses05M_impro03,neutral,0.0,neutral
Ses05M_impro03_F008,hap,"[4.0000, 2.6667, 2.0000]","uh-huh Oh, my God.  That's so dramatic. so cute. No, it's totally original, though. oh.",Ses05M_impro03,neutral,0.0,neutral
Ses05M_impro03_F009,hap,"[4.0000, 2.6667, 2.0000]","Oh, my God.  That's so dramatic. so cute. No, it's totally original, though. oh. Oh, Then you had a whole weekend of camping?",Ses05M_impro03,neutral,0.0,neutral
Ses05M_impro03_F010,hap,"[4.0000, 2.6667, 2.0000]","so cute. No, it's totally original, though. oh. Oh, Then you had a whole weekend of camping? Oh, right. sure [LAUGHTER]",Ses05M_impro03,neutral,0.0,neutral
Ses05M_impro03_F011,hap,"[4.0000, 2.6667, 2.0000]","No, it's totally original, though. oh. Oh, Then you had a whole weekend of camping? Oh, right. sure [LAUGHTER] So where are you going to have your wedding?",Ses05M_impro03,neutral,0.0,neutral
Ses05M_impro03_F012,hap,"[4.0000, 2.6667, 2.0000]","oh. Oh, Then you had a whole weekend of camping? Oh, right. sure [LAUGHTER] So where are you going to have your wedding? Yeah. of course.",Ses05M_impro03,neutral,0.0,neutral
Ses05M_impro03_F013,hap,"[4.0000, 2.6667, 2.0000]","Oh, Then you had a whole weekend of camping? Oh, right. sure [LAUGHTER] So where are you going to have your wedding? Yeah. of course. Okay Okay.",Ses05M_impro03,neutral,0.0,neutral
Ses05M_impro03_F014,exc,"[4.0000, 2.6667, 2.0000]","Oh, right. sure [LAUGHTER] So where are you going to have your wedding? Yeah. of course. Okay Okay. Where is she right now?",Ses05M_impro03,neutral,0.0,neutral
Ses05M_impro03_F015,exc,"[4.0000, 2.6667, 2.0000]","So where are you going to have your wedding? Yeah. of course. Okay Okay. Where is she right now? Yeah,I'll hang out with the both of you.",Ses05M_impro03,neutral,0.0,neutral
Ses05M_impro03_F016,hap,"[4.0000, 2.6667, 2.0000]","Yeah. of course. Okay Okay. Where is she right now? Yeah,I'll hang out with the both of you. yes.",Ses05M_impro03,neutral,0.0,neutral
Ses05M_impro03_F017,hap,"[4.0000, 2.6667, 2.0000]","Okay Okay. Where is she right now? Yeah,I'll hang out with the both of you. yes. Oh I'm so excited for you.",Ses05M_impro03,neutral,0.0,neutral
Ses05M_impro03_F018,exc,"[4.0000, 2.6667, 2.0000]","Where is she right now? Yeah,I'll hang out with the both of you. yes. Oh I'm so excited for you. oh.",Ses05M_impro03,neutral,0.0,neutral
Ses05M_impro03_F019,exc,"[4.0000, 2.6667, 2.0000]","Yeah,I'll hang out with the both of you. yes. Oh I'm so excited for you. oh. Oh, my gosh.  You told your parents already? and everything",Ses05M_impro03,neutral,0.0,neutral
Ses05M_impro03_F020,hap,"[4.0000, 2.6667, 2.0000]","yes. Oh I'm so excited for you. oh. Oh, my gosh.  You told your parents already? and everything Are they so excited?",Ses05M_impro03,neutral,0.0,neutral
Ses05M_impro03_F021,hap,"[4.0000, 2.6667, 2.0000]","Oh I'm so excited for you. oh. Oh, my gosh.  You told your parents already? and everything Are they so excited? Are you guys gonna have kids?",Ses05M_impro03,neutral,0.0,neutral
Ses05M_impro03_F022,hap,"[4.0000, 2.6667, 2.0000]","oh. Oh, my gosh.  You told your parents already? and everything Are they so excited? Are you guys gonna have kids? Are you going to start right away?",Ses05M_impro03,neutral,0.0,neutral
Ses05M_impro03_F023,exc,"[4.0000, 2.6667, 2.0000]","Oh, my gosh.  You told your parents already? and everything Are they so excited? Are you guys gonna have kids? Are you going to start right away? Yeah, have you ever like lived with someone else before?",Ses05M_impro03,neutral,0.0,neutral
Ses05M_impro03_F026,neu,"[4.0000, 2.6667, 2.0000]","Are they so excited? Are you guys gonna have kids? Are you going to start right away? Yeah, have you ever like lived with someone else before? Oooh",Ses05M_impro03,neutral,0.0,neutral
Ses05M_impro03_F027,neu,"[4.0000, 2.6667, 2.0000]","Are you guys gonna have kids? Are you going to start right away? Yeah, have you ever like lived with someone else before? Oooh That's incredible yeah ,Congratulations.",Ses05M_impro03,neutral,0.0,neutral
Ses05M_impro03_F030,neu,"[4.0000, 2.6667, 2.0000]","Are you going to start right away? Yeah, have you ever like lived with someone else before? Oooh That's incredible yeah ,Congratulations.",Ses05M_impro03,neutral,0.0,neutral
Ses05M_impro03_F031,hap,"[4.0000, 2.6667, 2.0000]","Yeah, have you ever like lived with someone else before? Oooh That's incredible yeah ,Congratulations.",Ses05M_impro03,neutral,0.0,neutral
Ses05M_impro03_M000,exc,"[3.6667, 3.3333, 2.0000]","Guess what? I did it, I asked her to marry me. Yes, I did it.",Ses05M_impro03,positive,0.6666666865348816,surprise
Ses05M_impro03_M001,exc,"[3.6667, 3.3333, 2.0000]","Guess what? I did it, I asked her to marry me. Yes, I did it. Oh my god, it was just last weekend.",Ses05M_impro03,positive,0.6666666865348816,surprise
Ses05M_impro03_M002,exc,"[3.6667, 3.3333, 2.0000]","Guess what? I did it, I asked her to marry me. Yes, I did it. Oh my god, it was just last weekend. She--,well, she said yes, first of all, let me say that right off the bat. Well, I would like to assume, too.  But you never know these things, right?",Ses05M_impro03,positive,0.6666666865348816,surprise
Ses05M_impro03_M003,exc,"[3.6667, 3.3333, 2.0000]","I did it, I asked her to marry me. Yes, I did it. Oh my god, it was just last weekend. She--,well, she said yes, first of all, let me say that right off the bat. Well, I would like to assume, too.  But you never know these things, right? I did it up at Yosemite.  We went camping right like we usually do.  You know we go camping up there all the time.  But, um- the waterfalls had died down a little bit, you know. And so uh- we-I had her climb up.",Ses05M_impro03,positive,0.6666666865348816,surprise
Ses05M_impro03_M004,hap,"[3.6667, 3.3333, 2.0000]","Yes, I did it. Oh my god, it was just last weekend. She--,well, she said yes, first of all, let me say that right off the bat. Well, I would like to assume, too.  But you never know these things, right? I did it up at Yosemite.  We went camping right like we usually do.  You know we go camping up there all the time.  But, um- the waterfalls had died down a little bit, you know. And so uh- we-I had her climb up. You know- we did some- you know some rock climbing up the waterfalls and went up to this little pool that was up there.  And then, I- it's great. Um- You have to climb this little rock-",Ses05M_impro03,positive,0.6666666865348816,surprise
Ses05M_impro03_M006,hap,"[3.6667, 3.3333, 2.0000]","Oh my god, it was just last weekend. She--,well, she said yes, first of all, let me say that right off the bat. Well, I would like to assume, too.  But you never know these things, right? I did it up at Yosemite.  We went camping right like we usually do.  You know we go camping up there all the time.  But, um- the waterfalls had died down a little bit, you know. And so uh- we-I had her climb up. You know- we did some- you know some rock climbing up the waterfalls and went up to this little pool that was up there.  And then, I- it's great. Um- You have to climb this little rock- and you can climb it and it's covered in algae you know. So, I wanted her to climb it to go take a picture, like, back in this little waterfall area, and she got back there and she took her picture. And then, I had her come back.  And I was going to do the same thing.",Ses05M_impro03,positive,0.6666666865348816,surprise
Ses05M_impro03_M007,hap,"[3.6667, 3.3333, 2.0000]","She--,well, she said yes, first of all, let me say that right off the bat. Well, I would like to assume, too.  But you never know these things, right? I did it up at Yosemite.  We went camping right like we usually do.  You know we go camping up there all the time.  But, um- the waterfalls had died down a little bit, you know. And so uh- we-I had her climb up. You know- we did some- you know some rock climbing up the waterfalls and went up to this little pool that was up there.  And then, I- it's great. Um- You have to climb this little rock- and you can climb it and it's covered in algae you know. So, I wanted her to climb it to go take a picture, like, back in this little waterfall area, and she got back there and she took her picture. And then, I had her come back.  And I was going to do the same thing. Well, instead I climb up on the rock and like I- I didn't do it -- well, I did it on purpose. I made it look like I accidentally did it.  I slipped down into this pool of water, right?  And she freaks out because I slide all the way down this rock.  And um-",Ses05M_impro03,positive,0.6666666865348816,surprise
Ses05M_impro03_M008,hap,"[3.6667, 3.3333, 2.0000]","I did it up at Yosemite.  We went camping right like we usually do.  You know we go camping up there all the time.  But, um- the waterfalls had died down a little bit, you know. And so uh- we-I had her climb up. You know- we did some- you know some rock climbing up the waterfalls and went up to this little pool that was up there.  And then, I- it's great. Um- You have to climb this little rock- and you can climb it and it's covered in algae you know. So, I wanted her to climb it to go take a picture, like, back in this little waterfall area, and she got back there and she took her picture. And then, I had her come back.  And I was going to do the same thing. Well, instead I climb up on the rock and like I- I didn't do it -- well, I did it on purpose. I made it look like I accidentally did it.  I slipped down into this pool of water, right?  And she freaks out because I slide all the way down this rock.  And um- And I pop up out of the water -- and I had planned it already, you know? I pop up out of the water and I [BREATHING] and I like, grab her hand, you know.  and that In my hand, I've got the ring.",Ses05M_impro03,positive,0.6666666865348816,surprise
Ses05M_impro03_M009,hap,"[3.6667, 3.3333, 2.0000]","You know- we did some- you know some rock climbing up the waterfalls and went up to this little pool that was up there.  And then, I- it's great. Um- You have to climb this little rock- and you can climb it and it's covered in algae you know. So, I wanted her to climb it to go take a picture, like, back in this little waterfall area, and she got back there and she took her picture. And then, I had her come back.  And I was going to do the same thing. Well, instead I climb up on the rock and like I- I didn't do it -- well, I did it on purpose. I made it look like I accidentally did it.  I slipped down into this pool of water, right?  And she freaks out because I slide all the way down this rock.  And um- And I pop up out of the water -- and I had planned it already, you know? I pop up out of the water and I [BREATHING] and I like, grab her hand, you know.  and that In my hand, I've got the ring. And she's like- she feels it you know and she doesn't know what it is.  And she you know helps me get out and I won't let go of her hand.  And she's like, what are you doing?  I and said, You saved my life, now will you marry me?",Ses05M_impro03,positive,0.6666666865348816,surprise
Ses05M_impro03_M010,hap,"[3.6667, 3.3333, 2.0000]","and you can climb it and it's covered in algae you know. So, I wanted her to climb it to go take a picture, like, back in this little waterfall area, and she got back there and she took her picture. And then, I had her come back.  And I was going to do the same thing. Well, instead I climb up on the rock and like I- I didn't do it -- well, I did it on purpose. I made it look like I accidentally did it.  I slipped down into this pool of water, right?  And she freaks out because I slide all the way down this rock.  And um- And I pop up out of the water -- and I had planned it already, you know? I pop up out of the water and I [BREATHING] and I like, grab her hand, you know.  and that In my hand, I've got the ring. And she's like- she feels it you know and she doesn't know what it is.  And she you know helps me get out and I won't let go of her hand.  And she's like, what are you doing?  I and said, You saved my life, now will you marry me? Wasn't that great? I didn't want it to be too hokey.but- but- She liked it.She liked it.",Ses05M_impro03,positive,0.6666666865348816,surprise
Ses05M_impro03_M011,hap,"[3.6667, 3.3333, 2.0000]","Well, instead I climb up on the rock and like I- I didn't do it -- well, I did it on purpose. I made it look like I accidentally did it.  I slipped down into this pool of water, right?  And she freaks out because I slide all the way down this rock.  And um- And I pop up out of the water -- and I had planned it already, you know? I pop up out of the water and I [BREATHING] and I like, grab her hand, you know.  and that In my hand, I've got the ring. And she's like- she feels it you know and she doesn't know what it is.  And she you know helps me get out and I won't let go of her hand.  And she's like, what are you doing?  I and said, You saved my life, now will you marry me? Wasn't that great? I didn't want it to be too hokey.but- but- She liked it.She liked it. Yeah.  And she said yes.  And she cried, of course.",Ses05M_impro03,positive,0.6666666865348816,surprise
Ses05M_impro03_M012,hap,"[3.6667, 3.3333, 2.0000]","And I pop up out of the water -- and I had planned it already, you know? I pop up out of the water and I [BREATHING] and I like, grab her hand, you know.  and that In my hand, I've got the ring. And she's like- she feels it you know and she doesn't know what it is.  And she you know helps me get out and I won't let go of her hand.  And she's like, what are you doing?  I and said, You saved my life, now will you marry me? Wasn't that great? I didn't want it to be too hokey.but- but- She liked it.She liked it. Yeah.  And she said yes.  And she cried, of course. Yes.  We did that in the beginning, exactly.  So we had, so we just had, you know, good times the rest of the weekend, yeah.",Ses05M_impro03,positive,0.6666666865348816,surprise
Ses05M_impro03_M013,hap,"[3.6667, 3.3333, 2.0000]","And she's like- she feels it you know and she doesn't know what it is.  And she you know helps me get out and I won't let go of her hand.  And she's like, what are you doing?  I and said, You saved my life, now will you marry me? Wasn't that great? I didn't want it to be too hokey.but- but- She liked it.She liked it. Yeah.  And she said yes.  And she cried, of course. Yes.  We did that in the beginning, exactly.  So we had, so we just had, you know, good times the rest of the weekend, yeah. It was a lot of fun- It was a lot of fun.  She's great.  And I'm so happy.",Ses05M_impro03,positive,0.6666666865348816,surprise
Ses05M_impro03_M014,hap,"[3.6667, 3.3333, 2.0000]","Wasn't that great? I didn't want it to be too hokey.but- but- She liked it.She liked it. Yeah.  And she said yes.  And she cried, of course. Yes.  We did that in the beginning, exactly.  So we had, so we just had, you know, good times the rest of the weekend, yeah. It was a lot of fun- It was a lot of fun.  She's great.  And I'm so happy. We're going to do it back in the Midwest where her family all is.  They're all out there. you know so, Um  And so, just gonna have a small, small wedding. But, um- you know, of course, you're going to come, right?",Ses05M_impro03,positive,0.6666666865348816,surprise
Ses05M_impro03_M015,hap,"[3.6667, 3.3333, 2.0000]","Yeah.  And she said yes.  And she cried, of course. Yes.  We did that in the beginning, exactly.  So we had, so we just had, you know, good times the rest of the weekend, yeah. It was a lot of fun- It was a lot of fun.  She's great.  And I'm so happy. We're going to do it back in the Midwest where her family all is.  They're all out there. you know so, Um  And so, just gonna have a small, small wedding. But, um- you know, of course, you're going to come, right? Um- And she wants you to be in it, too.  She loves you so much. She thinks you're the sweetest.  Of course, you are.  You're You're my best friend so-",Ses05M_impro03,positive,0.6666666865348816,surprise
Ses05M_impro03_M016,hap,"[3.6667, 3.3333, 2.0000]","Yes.  We did that in the beginning, exactly.  So we had, so we just had, you know, good times the rest of the weekend, yeah. It was a lot of fun- It was a lot of fun.  She's great.  And I'm so happy. We're going to do it back in the Midwest where her family all is.  They're all out there. you know so, Um  And so, just gonna have a small, small wedding. But, um- you know, of course, you're going to come, right? Um- And she wants you to be in it, too.  She loves you so much. She thinks you're the sweetest.  Of course, you are.  You're You're my best friend so- oh, She's back at work. yeah.",Ses05M_impro03,positive,0.6666666865348816,surprise
Ses05M_impro03_M018,hap,"[3.6667, 3.3333, 2.0000]","It was a lot of fun- It was a lot of fun.  She's great.  And I'm so happy. We're going to do it back in the Midwest where her family all is.  They're all out there. you know so, Um  And so, just gonna have a small, small wedding. But, um- you know, of course, you're going to come, right? Um- And she wants you to be in it, too.  She loves you so much. She thinks you're the sweetest.  Of course, you are.  You're You're my best friend so- oh, She's back at work. yeah. Of course.  We'll go out to dinner later this week.",Ses05M_impro03,positive,0.6666666865348816,surprise
Ses05M_impro03_M019,neu,"[3.6667, 3.3333, 2.0000]","We're going to do it back in the Midwest where her family all is.  They're all out there. you know so, Um  And so, just gonna have a small, small wedding. But, um- you know, of course, you're going to come, right? Um- And she wants you to be in it, too.  She loves you so much. She thinks you're the sweetest.  Of course, you are.  You're You're my best friend so- oh, She's back at work. yeah. Of course.  We'll go out to dinner later this week. It will be perfect.",Ses05M_impro03,positive,0.6666666865348816,surprise
Ses05M_impro03_M020,exc,"[3.6667, 3.3333, 2.0000]","Um- And she wants you to be in it, too.  She loves you so much. She thinks you're the sweetest.  Of course, you are.  You're You're my best friend so- oh, She's back at work. yeah. Of course.  We'll go out to dinner later this week. It will be perfect. She's the one.",Ses05M_impro03,positive,0.6666666865348816,surprise
Ses05M_impro03_M021,exc,"[3.6667, 3.3333, 2.0000]","oh, She's back at work. yeah. Of course.  We'll go out to dinner later this week. It will be perfect. She's the one. Of course.  I told them right away.  We called them all right them.",Ses05M_impro03,positive,0.6666666865348816,surprise
Ses05M_impro03_M023,hap,"[3.6667, 3.3333, 2.0000]","Of course.  We'll go out to dinner later this week. It will be perfect. She's the one. Of course.  I told them right away.  We called them all right them. Oh, yeah.  My mom's freaking out. Oh yeah, She's so happy. this is you know  It's her dream come true.  She always wanted her little boy -- she wants kids, you know.",Ses05M_impro03,positive,0.6666666865348816,surprise
Ses05M_impro03_M024,hap,"[3.6667, 3.3333, 2.0000]","It will be perfect. She's the one. Of course.  I told them right away.  We called them all right them. Oh, yeah.  My mom's freaking out. Oh yeah, She's so happy. this is you know  It's her dream come true.  She always wanted her little boy -- she wants kids, you know. She wants grandkids. So we'll be working on that right away.",Ses05M_impro03,positive,0.6666666865348816,surprise
Ses05M_impro03_M025,hap,"[3.6667, 3.3333, 2.0000]","She's the one. Of course.  I told them right away.  We called them all right them. Oh, yeah.  My mom's freaking out. Oh yeah, She's so happy. this is you know  It's her dream come true.  She always wanted her little boy -- she wants kids, you know. She wants grandkids. So we'll be working on that right away. Of course, we're gonna have kids, like three at least.",Ses05M_impro03,positive,0.6666666865348816,surprise
Ses05M_impro03_M026,hap,"[3.6667, 3.3333, 2.0000]","Of course.  I told them right away.  We called them all right them. Oh, yeah.  My mom's freaking out. Oh yeah, She's so happy. this is you know  It's her dream come true.  She always wanted her little boy -- she wants kids, you know. She wants grandkids. So we'll be working on that right away. Of course, we're gonna have kids, like three at least. She wants like eight- She wants like eight kids and I'm like, no, no, no, no, no.  I am like what Let's do maybe three and we'll go with that.",Ses05M_impro03,positive,0.6666666865348816,surprise
Ses05M_impro03_M027,hap,"[3.6667, 3.3333, 2.0000]","Oh, yeah.  My mom's freaking out. Oh yeah, She's so happy. this is you know  It's her dream come true.  She always wanted her little boy -- she wants kids, you know. She wants grandkids. So we'll be working on that right away. Of course, we're gonna have kids, like three at least. She wants like eight- She wants like eight kids and I'm like, no, no, no, no, no.  I am like what Let's do maybe three and we'll go with that. Well, we're going to take a little bit of time, you know, we need to get acclimated and you know start our lives, make money, you know be comfortable.",Ses05M_impro03,positive,0.6666666865348816,surprise
Ses05M_impro03_M028,hap,"[3.6667, 3.3333, 2.0000]","She wants grandkids. So we'll be working on that right away. Of course, we're gonna have kids, like three at least. She wants like eight- She wants like eight kids and I'm like, no, no, no, no, no.  I am like what Let's do maybe three and we'll go with that. Well, we're going to take a little bit of time, you know, we need to get acclimated and you know start our lives, make money, you know be comfortable. Oh, yeah, yeah, yeah, yeah I mean, actually we lived together awhile back when we -- Yeah, back in college for a little while. yeah.",Ses05M_impro03,positive,0.6666666865348816,surprise
Ses05M_impro03_M029,exc,"[3.6667, 3.3333, 2.0000]","Of course, we're gonna have kids, like three at least. She wants like eight- She wants like eight kids and I'm like, no, no, no, no, no.  I am like what Let's do maybe three and we'll go with that. Well, we're going to take a little bit of time, you know, we need to get acclimated and you know start our lives, make money, you know be comfortable. Oh, yeah, yeah, yeah, yeah I mean, actually we lived together awhile back when we -- Yeah, back in college for a little while. yeah. But that- so we are really used to each other. We took the time apart and now we're going to get back together.  We're going to move in soon.",Ses05M_impro03,positive,0.6666666865348816,surprise
Ses05M_impro03_M030,hap,"[3.6667, 3.3333, 2.0000]","She wants like eight- She wants like eight kids and I'm like, no, no, no, no, no.  I am like what Let's do maybe three and we'll go with that. Well, we're going to take a little bit of time, you know, we need to get acclimated and you know start our lives, make money, you know be comfortable. Oh, yeah, yeah, yeah, yeah I mean, actually we lived together awhile back when we -- Yeah, back in college for a little while. yeah. But that- so we are really used to each other. We took the time apart and now we're going to get back together.  We're going to move in soon. it's great. I'm a lucky man.",Ses05M_impro03,positive,0.6666666865348816,surprise
Ses05M_impro03_M031,hap,"[3.6667, 3.3333, 2.0000]","Well, we're going to take a little bit of time, you know, we need to get acclimated and you know start our lives, make money, you know be comfortable. Oh, yeah, yeah, yeah, yeah I mean, actually we lived together awhile back when we -- Yeah, back in college for a little while. yeah. But that- so we are really used to each other. We took the time apart and now we're going to get back together.  We're going to move in soon. it's great. I'm a lucky man. Thank you.",Ses05M_impro03,positive,0.6666666865348816,surprise
Ses05M_impro03_M032,hap,"[3.6667, 3.3333, 2.0000]","Oh, yeah, yeah, yeah, yeah I mean, actually we lived together awhile back when we -- Yeah, back in college for a little while. yeah. But that- so we are really used to each other. We took the time apart and now we're going to get back together.  We're going to move in soon. it's great. I'm a lucky man. Thank you.",Ses05M_impro03,positive,0.6666666865348816,surprise
Ses05M_impro03_M033,hap,"[3.6667, 3.3333, 2.0000]",But that- so we are really used to each other. We took the time apart and now we're going to get back together.  We're going to move in soon. it's great. I'm a lucky man. Thank you.,Ses05M_impro03,positive,0.6666666865348816,surprise
Ses05M_impro04_F001,neu,"[1.5000, 3.0000, 3.5000]",Really? It's been that long? Wow. What have you been trying?,Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_F002,neu,"[1.5000, 3.0000, 3.5000]",Really? It's been that long? Wow. What have you been trying? Right.,Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_F003,neu,"[1.5000, 3.0000, 3.5000]","Really? It's been that long? Wow. What have you been trying? Right. Well, I mean, right now I'm just doing a little bit of everything.  And I don't- I don't think that I'm in like a profession, like career oriented place.",Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_F004,neu,"[1.5000, 3.0000, 3.5000]","Wow. What have you been trying? Right. Well, I mean, right now I'm just doing a little bit of everything.  And I don't- I don't think that I'm in like a profession, like career oriented place. No.  I'm just working in restaurants and stuff. But, I'm also trying to audition and what not.  So, it's --",Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_F005,neu,"[1.5000, 3.0000, 3.5000]","What have you been trying? Right. Well, I mean, right now I'm just doing a little bit of everything.  And I don't- I don't think that I'm in like a profession, like career oriented place. No.  I'm just working in restaurants and stuff. But, I'm also trying to audition and what not.  So, it's -- Really?",Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_F006,neu,"[1.5000, 3.0000, 3.5000]","Right. Well, I mean, right now I'm just doing a little bit of everything.  And I don't- I don't think that I'm in like a profession, like career oriented place. No.  I'm just working in restaurants and stuff. But, I'm also trying to audition and what not.  So, it's -- Really? L.A. is really hard.  I mean, have you tried like just going into a bar a couple of times to make friends with people who work there? and",Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_F007,neu,"[1.5000, 3.0000, 3.5000]","Well, I mean, right now I'm just doing a little bit of everything.  And I don't- I don't think that I'm in like a profession, like career oriented place. No.  I'm just working in restaurants and stuff. But, I'm also trying to audition and what not.  So, it's -- Really? L.A. is really hard.  I mean, have you tried like just going into a bar a couple of times to make friends with people who work there? and I was just going to say that's your issue. Maybe you are going in too much. No, I mean, just",Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_F008,neu,"[1.5000, 3.0000, 3.5000]","No.  I'm just working in restaurants and stuff. But, I'm also trying to audition and what not.  So, it's -- Really? L.A. is really hard.  I mean, have you tried like just going into a bar a couple of times to make friends with people who work there? and I was just going to say that's your issue. Maybe you are going in too much. No, I mean, just are you going into the bars every night?",Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_F009,neu,"[1.5000, 3.0000, 3.5000]","Really? L.A. is really hard.  I mean, have you tried like just going into a bar a couple of times to make friends with people who work there? and I was just going to say that's your issue. Maybe you are going in too much. No, I mean, just are you going into the bars every night? Well, I don't really know.  I don't I don't know you in like a job situation, so.",Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_F010,neu,"[1.5000, 3.0000, 3.5000]","L.A. is really hard.  I mean, have you tried like just going into a bar a couple of times to make friends with people who work there? and I was just going to say that's your issue. Maybe you are going in too much. No, I mean, just are you going into the bars every night? Well, I don't really know.  I don't I don't know you in like a job situation, so. Wow.  I don't -- I mean, do you- do you have an attitude problem when you're on the job?",Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_F011,neu,"[1.5000, 3.0000, 3.5000]","I was just going to say that's your issue. Maybe you are going in too much. No, I mean, just are you going into the bars every night? Well, I don't really know.  I don't I don't know you in like a job situation, so. Wow.  I don't -- I mean, do you- do you have an attitude problem when you're on the job? Maybe [garbage].",Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_F012,neu,"[1.5000, 3.0000, 3.5000]","are you going into the bars every night? Well, I don't really know.  I don't I don't know you in like a job situation, so. Wow.  I don't -- I mean, do you- do you have an attitude problem when you're on the job? Maybe [garbage]. Right.  Maybe you have, like, you know a little bit of an abrasive vibe or something.",Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_F013,neu,"[1.5000, 3.0000, 3.5000]","Well, I don't really know.  I don't I don't know you in like a job situation, so. Wow.  I don't -- I mean, do you- do you have an attitude problem when you're on the job? Maybe [garbage]. Right.  Maybe you have, like, you know a little bit of an abrasive vibe or something. I don't know.  I'm I'm just trying --",Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_F014,neu,"[1.5000, 3.0000, 3.5000]","Wow.  I don't -- I mean, do you- do you have an attitude problem when you're on the job? Maybe [garbage]. Right.  Maybe you have, like, you know a little bit of an abrasive vibe or something. I don't know.  I'm I'm just trying -- Are you getting defensive?",Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_F015,neu,"[1.5000, 3.0000, 3.5000]","Maybe [garbage]. Right.  Maybe you have, like, you know a little bit of an abrasive vibe or something. I don't know.  I'm I'm just trying -- Are you getting defensive? Yeah.  That might be something you want to look at.  I mean --",Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_F016,neu,"[1.5000, 3.0000, 3.5000]","Right.  Maybe you have, like, you know a little bit of an abrasive vibe or something. I don't know.  I'm I'm just trying -- Are you getting defensive? Yeah.  That might be something you want to look at.  I mean -- Okay.",Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_F017,neu,"[1.5000, 3.0000, 3.5000]",I don't know.  I'm I'm just trying -- Are you getting defensive? Yeah.  That might be something you want to look at.  I mean -- Okay. I understand.,Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_F018,neu,"[1.5000, 3.0000, 3.5000]","Are you getting defensive? Yeah.  That might be something you want to look at.  I mean -- Okay. I understand. Yeah, it's stressful.  I recognize that.",Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_F019,neu,"[1.5000, 3.0000, 3.5000]","Yeah.  That might be something you want to look at.  I mean -- Okay. I understand. Yeah, it's stressful.  I recognize that. ah.",Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_F020,neu,"[1.5000, 3.0000, 3.5000]","Okay. I understand. Yeah, it's stressful.  I recognize that. ah. Not- Not selling pot, right?",Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_F021,neu,"[1.5000, 3.0000, 3.5000]","I understand. Yeah, it's stressful.  I recognize that. ah. Not- Not selling pot, right? Okay so.",Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_F022,neu,"[1.5000, 3.0000, 3.5000]","Yeah, it's stressful.  I recognize that. ah. Not- Not selling pot, right? Okay so. Fair enough.",Ses05M_impro04,neutral,0.0,neutral
