video_id,clip_id,text,gen_label,annotation,mode,label_by
etzxEpPuc6I,12,LAUGHING SO THEYRE JUST SITTING THERE,joy,Positive,test,0
etzxEpPuc6I,15,LIKE KNOWING IS HALF THE BATTLE,joy,Positive,test,0
etzxEpPuc6I,14,BUT THE THEY THEY KNEW IT WAS JUST A MOVIE ABOUT A A A A DOLL SO THEY DIDNT TAKE IT SERIOUSLY,sadness,Negative,test,0
etzxEpPuc6I,17,LIKE IT WAS LIKE THE ACTING WAS TERRIBLE THE ACTION MADE UP FOR IT,sadness,Negative,test,0
etzxEpPuc6I,16,BUT THE MOVIE WAS WELL IT WAS RIDICULOUSLY TERRIBLE,sadness,Negative,test,0
etzxEpPuc6I,19,IVE SEEN PEOPLE GET SHOT IN THE EYE YOU KNOW AND THAT WOULD BE IT BUT PEOPLE GETTING SHOT IN THE EYE AND THEN THE THEY HEADS EXPLODE AND THEN SOME DUDE GET HIS TORSO CUT OPEN AND AND SOME DUDES HANGING OUT OF THE CAR HIS HEAD GOT BLOWN OFF AND FREAKING PEOPLE ARE FLYING AND JUMPING,fear,Negative,test,0
etzxEpPuc6I,18,THERE WAS PARTS THIS IVE SEEN SOME CREATIVE DEPTHS IN THIS MOVIE IVE NEVER SEEN BEFORE,joy,Positive,test,0
etzxEpPuc6I,1,UM SO CHANNING TATUM AND MARLON ARE TRANSPORTING IT THEY GET AMBUSHED BY UM I THINK ITS COBRA ITS KINDA HARD TO EXPLAIN IT,surprise,Positive,test,0
etzxEpPuc6I,3,UM FROM THERE IT JUST GOES INTO RIDICULOUSNESS,sadness,Negative,test,0
etzxEpPuc6I,2,CUZ ITS LIKE THE DUDE THAT MADE THE TECHNOLOGIES I I CANT RUIN THE MOVIE,joy,Positive,test,0
etzxEpPuc6I,5,I WAS LIKE YOU KNOW THEYRE BOTH HASBRO TOYS THEYRE BOTH MOVES THAT ARE COM MADE FOR CHILDREN,neural,Neutral,test,0
etzxEpPuc6I,4,THE THING ABOUT THIS MOVIE IS LIKE I I I WANNA COMPARE IT TO TRANSFORMERS 2 AND I ACTUALLY DID,joy,Positive,test,0
etzxEpPuc6I,7,BUT THE THING ABOUT GI JOE COMPARED TO TRANSFORMERS IS TRANSFOMERS 2 DIDNT KNOW WHAT IT WANTED TO DO,fear,Negative,test,0
etzxEpPuc6I,6,BUT THEY HAVE A LOT OF ADULT SITUATIONS IN IT,joy,Positive,test,0
etzxEpPuc6I,9,AS FOR GI JOE WAS IT WAS JUST LIKE LAUGHING ITS THE THE PLOT THE THE ACTING IS TERRIBLE,sadness,Negative,test,0
etzxEpPuc6I,8,LIKE IN SOME PARTS YOU HAD PEOPLE GETTING KILLED AND THE NEXT PART YOU HAD FART JOKES AND STUPID FRAT HUMOR AND ALL THAT OTHER CRAP,sadness,Negative,test,0
f9O3YtZ2VfI,24,BUT ITS ITS LIKE SOMEONE MADE YOU A KICK ASS SANDWICH BUT THEY PUT MAYONNAISE ON IT AND YOU DONT LIKE MAYONNAISE AND ITS NOT LIKE TOMATO OR LETTUCE WHERE YOU CAN PICK IT OFF NO ITS GOT IT MAYONNAISE IN ITS ALL OVER EVERYTHING AND NOW YOURE STUCK WITH THIS KICK ASS SANDWICH THAT WOULD BE KICK ASS IF IT DIDNT HAVE MAYONNAISE ON IT BUT IT HAS MAYONNAISE ON IT OR YOU GO MAKE ANOTHER SANDWICH GO MAKE ANOTHER SANDWICH,anger,Negative,test,0
f9O3YtZ2VfI,25,THIS MOVIE IS JUST NOT QUITE GOOD ENOUGH,sadness,Negative,test,0
f9O3YtZ2VfI,26,I REALLY LIKED DAVID FINCH,joy,Positive,test,0
f9O3YtZ2VfI,27,I LIKED ALL THE UM I LIKE THE CAST,joy,Positive,test,0
f9O3YtZ2VfI,20,BUT DONT GET ME WRONG ITS NOT ALL BAD,anger,Negative,test,0
f9O3YtZ2VfI,21,ITS GOT MY TWO FAVORITE ACRESSES IN IT TILDA SWINTON AND CATE BLANCHETT,joy,Positive,test,0
f9O3YtZ2VfI,22,LIKE I SAID BEFORE IS A VERY INTERESTING IDEA,joy,Positive,test,0
f9O3YtZ2VfI,23,AND THEY DID A LOT OF GOOD THINGS WITH IT,joy,Positive,test,0
f9O3YtZ2VfI,28,BUT AND ITS A GOOD STORY,joy,Positive,test,0
f9O3YtZ2VfI,29,BUT CLAP HUH ITS A PASS,surprise,Negative,test,0
f9O3YtZ2VfI,1,WHAT WHATEVER THE NAME IS TOO LONG,disgust,Negative,test,0
f9O3YtZ2VfI,3,AND ITS THEY LOOKED LIKE IT HAD A GOOD CORE,joy,Positive,test,0
f9O3YtZ2VfI,2,ITS A VERY INTERESTING IDEA,joy,Positive,test,0
f9O3YtZ2VfI,5,THE FIRST PROBLEM IS THAT ITS ALL TOLD IN FLASHBACK FROM A POINT JUST BEFORE KATRINA HITS NEW ORLEANS,anger,Negative,test,0
f9O3YtZ2VfI,4,BUT HM IT JUST TOO MANY PROBLEMS WITH IT,anger,Negative,test,0
f9O3YtZ2VfI,7,I DONT NEED IT ALL TOLD IN FLASHBACK,sadness,Negative,test,0
f9O3YtZ2VfI,6,I DIDNT NEED ANY OF THAT CRAP,sadness,Negative,test,0
f9O3YtZ2VfI,9,IT DOSENT IT JUST ITS TOO MUCH CRAP IN HERE,disgust,Negative,test,0
f9O3YtZ2VfI,8,I DONT NEED THE ADDED ELEMENT OF KATRINA,sadness,Negative,test,0
f9O3YtZ2VfI,11,THEY JUST NEED TO CUT THAT OUT,anger,Negative,test,0
f9O3YtZ2VfI,10,THE THE MOVIES IS TOO LONG,sadness,Negative,test,0
f9O3YtZ2VfI,13,TH WE DO NOT NEED THE ENTIRE SPAN BIRTH TO DEATH,anger,Negative,test,0
f9O3YtZ2VfI,12,ANOTHER THING IS WE DONT NEED HIS ENTIRE LIFE,surprise,Negative,test,0
f9O3YtZ2VfI,15,AND SCALE IT DOWN ON LIKE TWO HOURS,sadness,Negative,test,0
f9O3YtZ2VfI,14,JUST GIVE ME A NICE INTERESTING CHOKE,joy,Positive,test,0
f9O3YtZ2VfI,17,UM AND IF YOURE GONNA DO MOSTLY CGI JUST MAKE AN ANIMATED MOVIE,surprise,Negative,test,0
f9O3YtZ2VfI,16,THIS ALSO FALLS IN TO THE TRANDY IS VERY POPULAR THESE DAYS IF YOU DO A WHOLE ALL OF CGI,surprise,Negative,test,0
f9O3YtZ2VfI,19,MAKES HIM LOOK TOO TOO GOOD,disgust,Negative,test,0
f9O3YtZ2VfI,18,THIS LOOKS LIKE IT JUST HAS A POLYURETHANE COATING ON IT,anger,Negative,test,0
f9O3YtZ2VfI,30,MY NEIGHBOR PROBABLY THINKS IM CRAZY YELLING ABOUT MOVIES TO A CAMERA,anger,Negative,test,0
f_pcplsH_V0,11,NOW I DIDNT REALLY LIKE THE FIRST HOUR THAT MUCH THOUGH,sadness,Negative,test,0
f_pcplsH_V0,10,BUT I THINK THIS ONE DID BEAT SCREAM 2,joy,Positive,test,0
f_pcplsH_V0,13,I THINK XXX I WANT TO SEE IT,joy,Positive,test,0
f_pcplsH_V0,12,IM SURE YOU ALL REMEMBER THE STAB MOVIES THAT WERE BASED ON THE SCREAM MOVIES OR THE EXPERIENCES OF SIDNEY IN UNIVERSE SO THAT PEOPLE COULD COMMENT ON THE KILLERS REENACTING THE MOVIES OR FOLLOWING UP THE MOVIES WELL IN THE FIRST HOUR THOSE BECOME WAY WAY WAY TOO MUCH OF A PLOT POINT BASICALLY,disgust,Negative,test,0
f_pcplsH_V0,15,IM JUST KINDA LIKE NO THIS IS GOING TO FAR,anger,Negative,test,0
f_pcplsH_V0,14,BUT IT ACTUALLY BASICALLY MAKES THE CHARACTERS CONGITION NOT JUST OF THE GENRE WITHIN WHICH THEY ARE IN BUT OF THEIR OWN FRANCHISE TO A RIDICULOUS EXTENT,anger,Negative,test,0
f_pcplsH_V0,1,SO YOU BETTER APPRECIATE THIS REVIEW,joy,Positive,test,0
f_pcplsH_V0,3,THEYRE BACK TO YOU HAVING TWO KILLERS THANKFULLY,joy,Positive,test,0
f_pcplsH_V0,2,BUT TO ANY OF YOU WHO ARE I EXPECT A THUMBS UP,joy,Positive,test,0
f_pcplsH_V0,5,HMPH MY OVERALL OPINION OF THE RESULTS OF THIS PROCESS ARE ITS BETTER THAN SCREAM 3,joy,Positive,test,0
f_pcplsH_V0,4,BECAUSE IT DOES MAKE A LOT MORE SENSE HAVING THE KILLER BE ABLE TO BE EVERYWHERE IF THERES TWO OF THEM,surprise,Positive,test,0
f_pcplsH_V0,7,A LOT OF PEOPLE DONT LIKE SCREAM 2,neural,Neutral,test,0
f_pcplsH_V0,6,AND ACTUALLY IS BETTER THAN SCREAM 2,joy,Positive,test,0
f_pcplsH_V0,9,I HATED SCREAM 3,sadness,Negative,test,0
f_pcplsH_V0,8,I THINK ITS HIGHLY UNDERRATED,joy,Positive,test,0
fvVhgmXxadc,11,AND LATER TIME SHE GOES LIKE A WORLD WAR II BATTLEFIELD UM CASTLE THIS KIND OF PULLED OUT OF LORD OF THE RINGS,anger,Negative,test,0
fvVhgmXxadc,10,IN FACT THE FIRST TIME SHE GOES IN IT LOOKS LIKE A JAPANESE TEMPLE,neural,Neutral,test,0
fvVhgmXxadc,13,ITS KIND OF PLAYING WITH THE IDEA WHATS REAL WHATS NOT WHAT THE MATRIX FILMS DID,surprise,Positive,test,0
fvVhgmXxadc,12,WHATS IN HER MIND WITHIN HER MIND IN A WAY ITS KIND OF LIKE INCEPTION IN THAT WAY,neural,Neutral,test,0
fvVhgmXxadc,14,ALTHOUGH ACTUALLY THE BEST COMPARISON THIS IS THIS FILM WOULD ACTUALLY BE SOMETHING LIKE PANS LABYRINTH,neural,Neutral,test,0
fvVhgmXxadc,1,IT ONLY HAD THE POTENTIAL TO BE A FILM THAT WAS BOTH PROVKING AND ACTION PACKED,sadness,Negative,test,0
fvVhgmXxadc,3,THAT I GOT VERY LITTLE JOY OUT OF,surprise,Negative,test,0
fvVhgmXxadc,2,BUT UNFORTUNATELY ITS JUST AN UGLY WILD VIOLENT UNVOLVING AND SADISTIC EXERCISE,anger,Negative,test,0
fvVhgmXxadc,5,THATS PRETTY HEAVILY INFERRED IN THE OPENING SEQUENCE,neural,Neutral,test,0
fvVhgmXxadc,4,IN FACT I GOT MOSTLY PAIN OUT OF IT,fear,Negative,test,0
fvVhgmXxadc,7,NOW IT ALSO TAKES SO REALLY CREEPY XXXOF THE FACT THAT EMILY BROWNING IN THIS MOVIE LOOKS LIKE SHES UNDERAGE,sadness,Negative,test,0
fvVhgmXxadc,6,WHEN SHE GETS THERE IS FORCED TO NOT ONLY BE TRAPPED IN THE VOCATION THAT SHE OBVIOUSLY DOESNT WANNA BE IN,anger,Negative,test,0
fvVhgmXxadc,9,THAT KIND OF LOOKS LIKE VIDEO GAME IN A CERTAIN WAY,surprise,Negative,test,0
fvVhgmXxadc,8,BUT I DONT KNOW,fear,Negative,test,0
iiK8YX8oH1E,11,SO I WILL GIVE IT POINTS FOR NOT BEING EXACTLY LIKE MY BEST FRIENDS WEDDING EVEN AT THE TRAILER SETS IT UP THAT WAY,joy,Positive,test,0
iiK8YX8oH1E,10,AND WE SECOND GUESS OURSELVES,neural,Neutral,test,0
iiK8YX8oH1E,13,BUT I DONT THINK SHES LEADING MATERIAL,sadness,Negative,test,0
iiK8YX8oH1E,12,GINNIFER GOODWIN IS FUN TO WATCH,joy,Positive,test,0
iiK8YX8oH1E,15,IF THERE IS ANY SILVERLINING IN THIS MOVIE ITS JOHN KRASINSKI,joy,Positive,test,0
iiK8YX8oH1E,14,AND LIKE I SAID KATE HUDSON COULDNT BE MORE ANNOYING HERE,anger,Negative,test,0
iiK8YX8oH1E,17,BUT HE HAS SOME OF THE FUNNIEST SCENES IN THIS MOVIE,joy,Positive,test,0
iiK8YX8oH1E,16,WHO I DONT USUALLY LIKE,neural,Neutral,test,0
iiK8YX8oH1E,18,HE SEEMS TO BE THE ONLY REALISTIC CHARACTER HERE,disgust,Negative,test,0
iiK8YX8oH1E,1,ITS ONE OF THOSE ROMANTIC COMEDIES THAT WE ALL DREAD,anger,Negative,test,0
iiK8YX8oH1E,3,ANNOYINGLY SHE KIND OF YELLS AND SCREAMS THROUGH THE WHOLE MOVIE,anger,Negative,test,0
iiK8YX8oH1E,2,NOW THE REAL STAR OF SOMETHING BORROWED IS GINNIFER GOODWIN,joy,Positive,test,0
iiK8YX8oH1E,5,UM IT KIND OF FOLLOWS THE PATH OF MY BEST FRIENDS WEDDING 1997 JULIA ROBERTS MOVIE EXCEPT IT TAKES THIRTY MINUTES LONGER TO DEVIATE FROM THE SCRIPTS OF MY BEST FRIENDS WEDDING,disgust,Negative,test,0
iiK8YX8oH1E,4,AND IF YOU CAN TOLERATE HER THE REST OF THE MOVIE ISNT ANY BATTER,fear,Negative,test,0
iiK8YX8oH1E,7,BUT MOSTLY ITS JUST KATE HUDSON BEING VERY ANNOYING,disgust,Negative,test,0
iiK8YX8oH1E,6,THERE ARE SOME FUNNY MOMENTS,joy,Positive,test,0
iiK8YX8oH1E,9,I THINK WITH WITH THESE KIND OF MOVIES WE KIND OF PREDICT,joy,Positive,test,0
iiK8YX8oH1E,8,AND I THINK ITS PREDICTABLE UP AN TO A POINT,sadness,Negative,test,0
jUzDDGyPkXU,24,BUT I KINDA WOULD HAVE READ THAT BEEN LIKE HM I MEAN SCHWARZANEGGER NEVER SAID ANYTHING REALLY THAT BADASS IN HIS MOVIES,sadness,Negative,test,0
jUzDDGyPkXU,25,BUT ARITE AND MOVING ON THERES NO CHARACTER DEVELOPMENT IN THIS MOVIE NONE,sadness,Negative,test,0
jUzDDGyPkXU,26,WELL I CAN TELL YOU RIGHT NOW I DONT REMEMBER THE NAMES OF ANY CHARACTERS NONE OF THEM WERE MEMBORABLE,anger,Negative,test,0
jUzDDGyPkXU,27,AND THEY WERE ALL JUST REALLY BLAND AND FORGETTABLE,disgust,Negative,test,0
jUzDDGyPkXU,20,EVERYTHING THEY SAY JUST SOUNDS SO FUCKING STUPID,disgust,Negative,test,0
jUzDDGyPkXU,21,THE ONLY ACTOR WHO CAN REALLY SELL THEIR LINES IS ERIN ECKART,fear,Negative,test,0
jUzDDGyPkXU,22,THERE ARE MOMENTS WHERE HE SAYS SOMETHING YOURE LIKE THAT JUST SOUNDED DUMB AS HELL,disgust,Negative,test,0
jUzDDGyPkXU,23,BUT HE TOTALLY SELLS IT,joy,Positive,test,0
jUzDDGyPkXU,1,THE ACTION IS FUCKING AWESOME,joy,Positive,test,0
jUzDDGyPkXU,3,ITS VERY REMINSCENT OF DISTRICT,neural,Neutral,test,0
jUzDDGyPkXU,2,THE ACTION IS REALLY REALLY WELL DIRECTED,joy,Positive,test,0
jUzDDGyPkXU,5,BUT IT DIDNT TURN OUT QUITE NEARLY AS AWESOME AS THAT MOVIE DID,sadness,Negative,test,0
jUzDDGyPkXU,4,9 ITS LIKE SOMEONE WATCHED THE THIRD ACT OF DISTRICT 9 A BUNCH OF TIMES LIKE LETS MAKE THIS INTO AN ENTIRE MOVIE ITLL BE AWESOME AND THATS PRETTY MUCH WHAT THEY DID HERE,fear,Negative,test,0
jUzDDGyPkXU,7,I DIDNT REALLY SEE A COMPARISON TO BLACK HAWK DOWN UNTIL LIKE THE VERY VERY END,surprise,Negative,test,0
jUzDDGyPkXU,6,IN FACT THIS MOVIE ISNT EVEN ON THE SAME LEVEL AS DISTRICT 9 NOR IS IT UM FOR UH BLACK HAWK DOWN WHICH PEOPLE ARE COMPARING IT TO,sadness,Negative,test,0
jUzDDGyPkXU,9,THE ALIENS ARE REALLY AWESOME,surprise,Positive,test,0
jUzDDGyPkXU,8,BUT NEVERTHELESS ANOTHER REALLY COOL THING ABOUT THIS MOVIE,joy,Positive,test,0
jUzDDGyPkXU,11,AND THEY HAVE REALLY COOL TECHNOLOGY THATS REALLY INTERESTING TO WATCH LIKE MAKE THEM BLOW UP SHIT AND YOU KNOW,joy,Positive,test,0
jUzDDGyPkXU,10,THEY DESIGNED THE ALIENS IN A REALLY COOL UNIQUE WAY TO MAKE THEM LIKE BIOTIC BUT ALSO MECHANICAL,surprise,Positive,test,0
jUzDDGyPkXU,13,BUT ITS NOT ALWAYS QUITE EXPLAINED YOU KNOW LIKE EVERYTHING ABOUT THE ALIENS,disgust,Negative,test,0
jUzDDGyPkXU,12,AND THEY ALWAYS LIKE PULL OUT SOMETHING NEW,joy,Positive,test,0
jUzDDGyPkXU,15,LIKE ENOUGH THAT IT ACTUALLY IS A GOOD REASON WHY THEY WHY THEYRE ATTACKING,joy,Positive,test,0
jUzDDGyPkXU,14,BUT THEY GIVE YOU A GOOD AMOUNT OF INFORMATION ABOUT THEM,joy,Positive,test,0
jUzDDGyPkXU,17,UH THE DIALOGUE IS TERRIBLE,sadness,Negative,test,0
jUzDDGyPkXU,16,AND IT KEEPS YOUR INTERESTS IN THE ACTION SCENES AT LEAST DURING THIS MOVIE,joy,Positive,test,0
jUzDDGyPkXU,19,NOTHING IN THIS MOVIE IS CLEVERLY WRITTEN,joy,Positive,test,0
jUzDDGyPkXU,18,THERE IS NO GOOD DIALOGUE,sadness,Negative,test,0
k5Y_838nuGo,24,BUT IT DOES HAVE SOME ADULT HUMOUR,joy,Positive,test,0
k5Y_838nuGo,25,THOSE ARE QUOTE IN THIS MOVIE THAT SOUNDED SO DIRTY COMING OUT,sadness,Negative,test,0
k5Y_838nuGo,26,BUT IT AS GREAT,joy,Positive,test,0
k5Y_838nuGo,27,YES UM SOMETHING ABOUT WAFFLE HOLE AM I THE ONLY ONE AM I PERVERTED NOT TO THINK THAT THAT SOUNDS DIRTY COZ IT TOTALLY DOES WAFFLE HOLE,disgust,Negative,test,0
k5Y_838nuGo,20,THE THIRD ONE WAS MORE KID HUMOUR THOUGH,joy,Positive,test,0
k5Y_838nuGo,21,IT DIDNT HAVE THAT MUCH ADULT HUMOUR IN IT,fear,Negative,test,0
k5Y_838nuGo,22,UM YEAH THE FOURTH ONE IT DOES HAVE KID HUMOUR DEFINATELLY,joy,Positive,test,0
k5Y_838nuGo,23,ITS A KIDS MOVIE,sadness,Negative,test,0
k5Y_838nuGo,28,IT HAD ME LAUGHING OUT LOUD,joy,Positive,test,0
k5Y_838nuGo,29,AND I DONT THINK THAT MANY OTHER PEOPLE WERE LAUGHING ABOUT IT,disgust,Negative,test,0
k5Y_838nuGo,1,WHICH I WAS NOT EXCITED TO SEE,sadness,Negative,test,0
k5Y_838nuGo,3,AND I HAVE TO ADMIT I I LIKE SHREK I DO,joy,Positive,test,0
k5Y_838nuGo,2,AND IT ACTUALLY SURPRISED ME,joy,Positive,test,0
k5Y_838nuGo,5,UM THEYVE BECOME QUITE A BIT OVERRATED,sadness,Negative,test,0
k5Y_838nuGo,4,I LIKE THE FIRST TWO SHREKS QUITE A BIT,joy,Positive,test,0
k5Y_838nuGo,7,THE THIRD ONE WAS A PIECE OF CRAP,anger,Negative,test,0
k5Y_838nuGo,6,BUT THE FIRST TWO WERE PRETTY EXCELLENT,surprise,Positive,test,0
k5Y_838nuGo,9,UM WHICH ACTUALLY WAS REALLY GOOD,surprise,Positive,test,0
k5Y_838nuGo,8,AND THATS WHY I WAS NOT EXCITED ABOUT THE FOURTH ONE,sadness,Negative,test,0
k5Y_838nuGo,11,UM I I DID ENJOY IT,joy,Positive,test,0
k5Y_838nuGo,10,I DID LIKE THE FOURTH ONE QUITE A BIT,joy,Positive,test,0
k5Y_838nuGo,13,AND IT JUST WAS BETTER,joy,Positive,test,0
k5Y_838nuGo,12,IT REMINDED ME OF THE FIRST ONE HAD THE SAME KIND OF VIBE LIKE THE FIRST ONE,joy,Positive,test,0
k5Y_838nuGo,15,COZ THE FIRST TWO WERE GREAT AND THEY BROUGHT IN THE KIDS AND IT MADE IT MORE KIDDY FRIENDLY MOVIE,sadness,Negative,test,0
k5Y_838nuGo,14,MAYBE ITS THE BABY OGRES MAYBE BRINGING IN THE BABY OGRES REALLY BROUGHT IT DOWN,sadness,Negative,test,0
k5Y_838nuGo,17,BUT THEY WERE HAD ADULT HUMOUR,joy,Positive,test,0
k5Y_838nuGo,16,THE FIRST TWO WERE KID MOVIES,joy,Positive,test,0
k5Y_838nuGo,19,AND WOULD GO OVER THE KIDS HEADS AND THIS IS WHAT THE FOURTH ONE KIND OF HAS,sadness,Negative,test,0
k5Y_838nuGo,18,I THOUGH THAT ADULTS WOULD APPRECIATE,joy,Positive,test,0
k5Y_838nuGo,31,BECAUSE MY ONE OF MY COUSINS DOESNT LIKE THE GLASSES,surprise,Negative,test,0
k5Y_838nuGo,30,UM YEAH ITS ITS BETTER THAN THE THIRD ONE ABSOLUTELY,joy,Positive,test,0
lXPQBPVc5Cw,24,LIKE I DONT UNDERSTAND,surprise,Negative,test,0
lXPQBPVc5Cw,25,LIKE I I ACTUALLY FELT MYSELF CHECKING THE TIME CUZ I WAS LIKE WHEN IS THIS MOVIE GOING TO END,anger,Negative,test,0
lXPQBPVc5Cw,26,I DO NOT WANNA SEE ANY MORE OF THIS,disgust,Negative,test,0
lXPQBPVc5Cw,27,AND I TELL I COULDNT GET OUT OF THAT MOVIE THEATRE FAST ENOUGH,sadness,Negative,test,0
lXPQBPVc5Cw,20,UM YEAH SO WE WERE OUT FOR MOST OF IT WE WERE TALKING ABOUT I WAS TEXTING I JUST LIKE I HAD ABSOLUTELY THE FILM HAD NO DRAW TO ME,anger,Negative,test,0
lXPQBPVc5Cw,21,THE BEGINNING STARTED OFF GREAT WITH A COUPLE GOOD JOKES,joy,Positive,test,0
lXPQBPVc5Cw,22,AND REALLY FUNNY UH ANIMATION STUFF IT WAS GREAT REALLY FUNNY,joy,Positive,test,0
lXPQBPVc5Cw,23,UM AND THEN TOWARDS THE MIDDLE IT WAS LIKE WHAT IS GOING ON,surprise,Negative,test,0
lXPQBPVc5Cw,28,UM IN GENERAL UM THE LITTLE KIDS SEEMED TO LIKE IT THAT WERE IN THERE,joy,Positive,test,0
lXPQBPVc5Cw,29,BUT THE ADULTS WERE THE ADULTS THAT WERE ACTUALLY ATTEMPTING TO WATCH IT AND THE PEOPLE WHO WERE MY AGE AS WELL WERE LIKE WHAT DID I JUST SEE,sadness,Negative,test,0
lXPQBPVc5Cw,1,YES WHEN YOU HEAR JOHNNY DEPP YOU THINK UH THIS MOVIE HAS TO BE GOOD,joy,Positive,test,0
lXPQBPVc5Cw,3,IT WAS REALLY BORING TO ME,anger,Negative,test,0
lXPQBPVc5Cw,2,IM NOT GOING TO LIE TO YOU IT WASNT GOOD,sadness,Negative,test,0
lXPQBPVc5Cw,5,I GO FOR LIKE THE MORE OLDIES TYPE TYPE FILMS I GUESS LIKE THE OLDER PIXAR FILMS LIKE TOY STORY AND ALL THAT STUFF,sadness,Negative,test,0
lXPQBPVc5Cw,4,CHUCKLING I MEAN AND I DONT ACTUALLY GO AND IM NOT BEING BIASED BECAUSE I DONT REALLY GO FOR THE ANIMATED TYPE FILMS,anger,Negative,test,0
lXPQBPVc5Cw,7,LAUGHING YOU KNOW A MOVIES TERRIBLE WHEN A PERSON TRYING TO REVIEW IT DOESNT EVEN KNOW WHAT TO SAY BUT I DONT KNOW THIS MOVIE WAS,sadness,Negative,test,0
lXPQBPVc5Cw,6,UM BUT THIS ONE WAS UH I DONT KNOW I MEAN THE STORY WAS THERE BUT SIGH I DONT KNOW,surprise,Negative,test,0
lXPQBPVc5Cw,9,BUT IT WAS JUST IT WAS LIKE IM NOT GONNA EVEN LIE TO YOU GUYS I FELL ASLEEP AROUND THE MIDDLE OF IT AND WOKE UP LIKE WHAT JUST HAPPENED,surprise,Negative,test,0
lXPQBPVc5Cw,8,UH JOHNNY DEPP DOING THE VOICE WAS FANTASTIC,joy,Positive,test,0
lXPQBPVc5Cw,11,IT WASNT THERE,anger,Negative,test,0
lXPQBPVc5Cw,10,UM ITS ONE OF THOSE MOVIES WHERE MOST OF THE FUNNY PARTS ARE IN THE COMMERCIAL YOU KNOW YOUVE SEEN THE COMMERCIAL SO MANY TIMES THAT THAT PART ISNT EVEN FUNNY ANYMORE AND THEN YOURE WONDERING WHERE THE HELL IS THE REST OF IT,sadness,Negative,test,0
lXPQBPVc5Cw,13,THE VOICE ACTING WAS PHENOMENAL,joy,Positive,test,0
lXPQBPVc5Cw,12,IT JUST WASNT IT DI DID NOT WORK FOR ME,anger,Negative,test,0
lXPQBPVc5Cw,15,IT WAS SO BAD I JUST DID NOT ENJOY IT,sadness,Negative,test,0
lXPQBPVc5Cw,14,BUT THE THE ACTUAL STORY LINE WAS JUST TERRIBLE,sadness,Negative,test,0
lXPQBPVc5Cw,17,IM NOT EVEN KIDDING I WENT WITH A BUNCH OF FRIENDS AND A MOVIES SUPPOSED TO BE TEN TIMES BETTER WHEN YOURE WITH A BUNCH OF FRIENDS,anger,Negative,test,0
lXPQBPVc5Cw,16,UH I WILL I WILL ACTUALLY SAY THIS RIGHT NOW IT WAS A GOOD WASTE OF LIKE 12,joy,Positive,test,0
lXPQBPVc5Cw,19,AND THE TWO OTHERS WERE JUST BORED,sadness,Negative,test,0
lXPQBPVc5Cw,18,AND UH MY FRIEND NEXT TO ME FELL ASLEEP,anger,Negative,test,0
lXPQBPVc5Cw,30,I UH JESUS I DONT KNOW IT WAS SIGH ITS SAD THOUGH BECAUSE I EXPECTED SO MUCH MO,surprise,Negative,test,0
nbWiPyCm4g0,10,MIRANDA MIRANDA WAS ALWAYS ONE OF THE BEST CHARACTERS,joy,Positive,test,0
nbWiPyCm4g0,1,AND LET ME TELL YOU IT SURPASSED ITSELF,surprise,Positive,test,0
nbWiPyCm4g0,3,THIS MOVIE ISNT JUST BAD ITS DIABOLICAL,anger,Negative,test,0
nbWiPyCm4g0,2,IT REACHED THE NEW HIGHTS OF HORRENDOUS,disgust,Negative,test,0
nbWiPyCm4g0,5,ALSO IF YOURE A STREIGHT MAN AND YOU VOLUNTARILY WILLINGLY GOO AND SEE THIS FILM IM GONNA NEED YOU TO LIGHT A CANDLE SAY A PRAYER AND ASK YOURSELF SOME QUESTIONS,sadness,Negative,test,0
nbWiPyCm4g0,4,FIRST LET ME JUST SAY I SAW QUITE A FEW GUYS AT THE CINEMA WHO CLEARLY BEEN DRAGGED THERE BY THE GIRLFRIENDS AND TO THOSE GUYS I SAY WOULD YOU LIKE ME TO SEW YOUR BALLS BACK ON FOR YOU,anger,Negative,test,0
nbWiPyCm4g0,7,WHERE THE PROBLEM WITH THAT LIES NOT ENTIRELY SURE,surprise,Negative,test,0
nbWiPyCm4g0,6,THIS IS REALLY JUST A CONTINUATION OF THE FIRST FILM,neural,Neutral,test,0
nbWiPyCm4g0,9,I DONT KNOW IF CHARLOTTE STARTED ON MADE ME NEVER WANT TO HAVE KIDS OR NEVER WANT TO HAVE RICH FRIENDS,sadness,Negative,test,0
nbWiPyCm4g0,8,LET ME SEE IF I CAN RUSTLE UP SOME SYMPHATY YEAH IVE GOT NOTHING,sadness,Negative,test,0
nzpVDcQ0ywM,24,AND HE DELIVERS A LOT OF INTENSITY,joy,Positive,test,0
nzpVDcQ0ywM,20,HE IS AVERAGE,joy,Positive,test,0
nzpVDcQ0ywM,21,AND ITS SH SO SHORT LIVED HE BARELY NEEDS TO EVEN BE THERE,anger,Negative,test,0
nzpVDcQ0ywM,22,UH STORMSHADOW IS VERY COOL,joy,Positive,test,0
nzpVDcQ0ywM,23,HIS FIGHT SEQUENCES ARE VERY NEAT,joy,Positive,test,0
nzpVDcQ0ywM,1,AND HE REALLY SEEMS TO BE CHANNELING MICHAEL BAY IN THIS MOVIE,neural,Neutral,test,0
nzpVDcQ0ywM,3,AND ITS REALLY GLOSSED OVER WITH LOTS OF STUNNING SPECIAL EFFECTS AND BIG EXPLOSIONS,joy,Positive,test,0
