video_id,clip_id,text,label,annotation,mode,label_by
d6hH302o4v8,19,I HAD NO IDEA WHY I EVEN SAW THIS MOVIE,-2.8,Negative,test,0
d6hH302o4v8,18,I DIDNT REALLY CARE ABOUT IT AT ALL,-2.0,Negative,test,0
d6hH302o4v8,31,LIKE IT WAS LIKE SPEWING CGI LAST HALF HOUR OF THE MOVIE,-1.4,Negative,test,0
d6hH302o4v8,30,AND IT WAS AWFUL,-2.8,Negative,test,0
d6hH302o4v8,37,AND BORING,-2.2,Negative,test,0
d6hH302o4v8,36,UH HUH HOW ABOUT THE ACTING AND THE ACTION WAS WAS JUST SO DULL,-2.2,Negative,test,0
d6hH302o4v8,35,I WAS SITTING THERE IN THE THEATRE LAUGHING HOW BAD THE MOVIE WAS AT SOME POINTS,-1.6,Negative,test,0
d6hH302o4v8,34,I HATED IT,-3.0,Negative,test,0
d6hH302o4v8,33,IT WAS TERRIBLE,-3.0,Negative,test,0
d6hH302o4v8,32,LIKE EVERY SINGLE SCENE WAS CGI,-0.6,Negative,test,0
dq3Nf_lMPnE,11,AND THEIR PLACE IS A RUN OF THE MILL ANIMATED ACTION ADVENTURE PLOT WITH A FEW CHUCKLES TROWN IN,-0.6,Negative,test,0
dq3Nf_lMPnE,10,AND ALSO THE CUTE WINGS TO POP CULTURE,1.0,Positive,test,0
dq3Nf_lMPnE,13,IF AWARD FOR THE GREAT CHARACTERS OF SHREK IN HIS SUPPORTING CAST THEY ARE STILL VOICED BY THE ORIGINAL STARS MIKE MYERS EDDIE MURPHY CAMERON DIAZ AND ANTONIO BANDERAS THE FILM WOULD BE A REAL BUST,-1.2,Negative,test,0
dq3Nf_lMPnE,12,IT SEEMS LIKE THE WRITERS AND CREATORS TOOK THE EASY WAY OUT,-1.6,Negative,test,0
dq3Nf_lMPnE,15,I GIVE SHREK FOREVER AFTER DIRECTED BY MIKE MITCHELL A GRADE OF B MINUS,1.0,Positive,test,0
dq3Nf_lMPnE,14,UNLESS YOUR KIDS ARE DYING TO SEE IT ID WAIT FOR THE DVD,-1.8,Negative,test,0
dq3Nf_lMPnE,1,XXX WHITNESSING THE CHANGES AND GROWTH OF THE CHARACTERS ITS USAULALY A PATH OF DISCOVERY,0.0,Neutral,test,0
dq3Nf_lMPnE,3,DREAMWORKS IS CONFUSING ME,-1.2,Negative,test,0
dq3Nf_lMPnE,2,THE LAST MINUTE TITLE THAT THEY THREW ON AT THE THEATERS,-1.4,Negative,test,0
dq3Nf_lMPnE,5,EVERYTHING THAT HAPPENED IN SHREK 1 2 AND 3 ARE WIPED AWAY,1.2,Positive,test,0
dq3Nf_lMPnE,4,THEY SOLVED THIS DILEMMA BY REMOVING THE PAST WITHIN ITS A WONDERFUL LIFE TWIST COURTECY OF NEW BETTY RUMPELSTILTSKIN,-0.4,Negative,test,0
dq3Nf_lMPnE,7,BUT ALSO NOT VERY ORIGINAL,-2.0,Negative,test,0
dq3Nf_lMPnE,6,NOT A BAD IDEA FOR A SEQUEL,0.8,Positive,test,0
dq3Nf_lMPnE,9,GONE ARE THE WICKEDLY SATIRICAL STAND UPS OF THE WORLD OF FAIRY TALES,-0.8,Negative,test,0
dq3Nf_lMPnE,8,SHREK 4 MISSES OUT ON THE MAGIC THAT MADE THE FIRST FILM A REAL JOY TO VIEW,0.6,Positive,test,0
etzxEpPuc6I,11,LIKE LIKE EVEN THE ACTORS WERE JUST LIKE YOU KNOW ITS A MOVIE ABOUT A FUCKING TOY,-1.6,Negative,test,0
etzxEpPuc6I,10,THE PLOT IS RIDICULOUS BUT NO ONE TOOK IT SERIOUSLY,-1.4,Negative,test,0
etzxEpPuc6I,13,LIKE THIS ONE PART WHERE THE GIRLS LIKE MY DADDY TAUGHT ME TO WIN WIN AND THEN SHES LOOKING IN THE CAMERA AND IM LIKE WOW LIKE UM THIS ACTINGS PRETTY BAD,-2.2,Negative,test,0
etzxEpPuc6I,12,LAUGHING SO THEYRE JUST SITTING THERE,0.666666666667,Positive,test,0
etzxEpPuc6I,15,LIKE KNOWING IS HALF THE BATTLE,0.2,Positive,test,0
etzxEpPuc6I,14,BUT THE THEY THEY KNEW IT WAS JUST A MOVIE ABOUT A A A A DOLL SO THEY DIDNT TAKE IT SERIOUSLY,-1.2,Negative,test,0
etzxEpPuc6I,17,LIKE IT WAS LIKE THE ACTING WAS TERRIBLE THE ACTION MADE UP FOR IT,-0.4,Negative,test,0
etzxEpPuc6I,16,BUT THE MOVIE WAS WELL IT WAS RIDICULOUSLY TERRIBLE,-2.4,Negative,test,0
etzxEpPuc6I,19,IVE SEEN PEOPLE GET SHOT IN THE EYE YOU KNOW AND THAT WOULD BE IT BUT PEOPLE GETTING SHOT IN THE EYE AND THEN THE THEY HEADS EXPLODE AND THEN SOME DUDE GET HIS TORSO CUT OPEN AND AND SOME DUDES HANGING OUT OF THE CAR HIS HEAD GOT BLOWN OFF AND FREAKING PEOPLE ARE FLYING AND JUMPING,-0.5,Negative,test,0
etzxEpPuc6I,18,THERE WAS PARTS THIS IVE SEEN SOME CREATIVE DEPTHS IN THIS MOVIE IVE NEVER SEEN BEFORE,1.4,Positive,test,0
etzxEpPuc6I,1,UM SO CHANNING TATUM AND MARLON ARE TRANSPORTING IT THEY GET AMBUSHED BY UM I THINK ITS COBRA ITS KINDA HARD TO EXPLAIN IT,0.4,Positive,test,0
etzxEpPuc6I,3,UM FROM THERE IT JUST GOES INTO RIDICULOUSNESS,-1.6,Negative,test,0
etzxEpPuc6I,2,CUZ ITS LIKE THE DUDE THAT MADE THE TECHNOLOGIES I I CANT RUIN THE MOVIE,1.2,Positive,test,0
etzxEpPuc6I,5,I WAS LIKE YOU KNOW THEYRE BOTH HASBRO TOYS THEYRE BOTH MOVES THAT ARE COM MADE FOR CHILDREN,0.0,Neutral,test,0
etzxEpPuc6I,4,THE THING ABOUT THIS MOVIE IS LIKE I I I WANNA COMPARE IT TO TRANSFORMERS 2 AND I ACTUALLY DID,0.8,Positive,test,0
etzxEpPuc6I,7,BUT THE THING ABOUT GI JOE COMPARED TO TRANSFORMERS IS TRANSFOMERS 2 DIDNT KNOW WHAT IT WANTED TO DO,-1.2,Negative,test,0
etzxEpPuc6I,6,BUT THEY HAVE A LOT OF ADULT SITUATIONS IN IT,0.4,Positive,test,0
etzxEpPuc6I,9,AS FOR GI JOE WAS IT WAS JUST LIKE LAUGHING ITS THE THE PLOT THE THE ACTING IS TERRIBLE,-2.8,Negative,test,0
etzxEpPuc6I,8,LIKE IN SOME PARTS YOU HAD PEOPLE GETTING KILLED AND THE NEXT PART YOU HAD FART JOKES AND STUPID FRAT HUMOR AND ALL THAT OTHER CRAP,-1.0,Negative,test,0
f9O3YtZ2VfI,24,BUT ITS ITS LIKE SOMEONE MADE YOU A KICK ASS SANDWICH BUT THEY PUT MAYONNAISE ON IT AND YOU DONT LIKE MAYONNAISE AND ITS NOT LIKE TOMATO OR LETTUCE WHERE YOU CAN PICK IT OFF NO ITS GOT IT MAYONNAISE IN ITS ALL OVER EVERYTHING AND NOW YOURE STUCK WITH THIS KICK ASS SANDWICH THAT WOULD BE KICK ASS IF IT DIDNT HAVE MAYONNAISE ON IT BUT IT HAS MAYONNAISE ON IT OR YOU GO MAKE ANOTHER SANDWICH GO MAKE ANOTHER SANDWICH,-2.6,Negative,test,0
f9O3YtZ2VfI,25,THIS MOVIE IS JUST NOT QUITE GOOD ENOUGH,-1.4,Negative,test,0
f9O3YtZ2VfI,26,I REALLY LIKED DAVID FINCH,1.4,Positive,test,0
f9O3YtZ2VfI,27,I LIKED ALL THE UM I LIKE THE CAST,1.6,Positive,test,0
f9O3YtZ2VfI,20,BUT DONT GET ME WRONG ITS NOT ALL BAD,-0.4,Negative,test,0
f9O3YtZ2VfI,21,ITS GOT MY TWO FAVORITE ACRESSES IN IT TILDA SWINTON AND CATE BLANCHETT,2.0,Positive,test,0
f9O3YtZ2VfI,22,LIKE I SAID BEFORE IS A VERY INTERESTING IDEA,1.4,Positive,test,0
f9O3YtZ2VfI,23,AND THEY DID A LOT OF GOOD THINGS WITH IT,1.6,Positive,test,0
f9O3YtZ2VfI,28,BUT AND ITS A GOOD STORY,1.2,Positive,test,0
f9O3YtZ2VfI,29,BUT CLAP HUH ITS A PASS,-2.0,Negative,test,0
f9O3YtZ2VfI,1,WHAT WHATEVER THE NAME IS TOO LONG,-1.2,Negative,test,0
f9O3YtZ2VfI,3,AND ITS THEY LOOKED LIKE IT HAD A GOOD CORE,0.6,Positive,test,0
f9O3YtZ2VfI,2,ITS A VERY INTERESTING IDEA,1.25,Positive,test,0
f9O3YtZ2VfI,5,THE FIRST PROBLEM IS THAT ITS ALL TOLD IN FLASHBACK FROM A POINT JUST BEFORE KATRINA HITS NEW ORLEANS,-1.8,Negative,test,0
f9O3YtZ2VfI,4,BUT HM IT JUST TOO MANY PROBLEMS WITH IT,-2.4,Negative,test,0
f9O3YtZ2VfI,7,I DONT NEED IT ALL TOLD IN FLASHBACK,-1.2,Negative,test,0
f9O3YtZ2VfI,6,I DIDNT NEED ANY OF THAT CRAP,-2.6,Negative,test,0
f9O3YtZ2VfI,9,IT DOSENT IT JUST ITS TOO MUCH CRAP IN HERE,-2.2,Negative,test,0
f9O3YtZ2VfI,8,I DONT NEED THE ADDED ELEMENT OF KATRINA,-1.8,Negative,test,0
f9O3YtZ2VfI,11,THEY JUST NEED TO CUT THAT OUT,-0.8,Negative,test,0
f9O3YtZ2VfI,10,THE THE MOVIES IS TOO LONG,-2.0,Negative,test,0
f9O3YtZ2VfI,13,TH WE DO NOT NEED THE ENTIRE SPAN BIRTH TO DEATH,-1.6,Negative,test,0
f9O3YtZ2VfI,12,ANOTHER THING IS WE DONT NEED HIS ENTIRE LIFE,-1.8,Negative,test,0
f9O3YtZ2VfI,15,AND SCALE IT DOWN ON LIKE TWO HOURS,-1.2,Negative,test,0
f9O3YtZ2VfI,14,JUST GIVE ME A NICE INTERESTING CHOKE,1.2,Positive,test,0
f9O3YtZ2VfI,17,UM AND IF YOURE GONNA DO MOSTLY CGI JUST MAKE AN ANIMATED MOVIE,-2.0,Negative,test,0
f9O3YtZ2VfI,16,THIS ALSO FALLS IN TO THE TRANDY IS VERY POPULAR THESE DAYS IF YOU DO A WHOLE ALL OF CGI,-1.0,Negative,test,0
f9O3YtZ2VfI,19,MAKES HIM LOOK TOO TOO GOOD,-0.6,Negative,test,0
f9O3YtZ2VfI,18,THIS LOOKS LIKE IT JUST HAS A POLYURETHANE COATING ON IT,-1.0,Negative,test,0
f9O3YtZ2VfI,30,MY NEIGHBOR PROBABLY THINKS IM CRAZY YELLING ABOUT MOVIES TO A CAMERA,-1.0,Negative,test,0
f_pcplsH_V0,11,NOW I DIDNT REALLY LIKE THE FIRST HOUR THAT MUCH THOUGH,-0.4,Negative,test,0
f_pcplsH_V0,10,BUT I THINK THIS ONE DID BEAT SCREAM 2,1.2,Positive,test,0
f_pcplsH_V0,13,I THINK XXX I WANT TO SEE IT,1.6,Positive,test,0
f_pcplsH_V0,12,IM SURE YOU ALL REMEMBER THE STAB MOVIES THAT WERE BASED ON THE SCREAM MOVIES OR THE EXPERIENCES OF SIDNEY IN UNIVERSE SO THAT PEOPLE COULD COMMENT ON THE KILLERS REENACTING THE MOVIES OR FOLLOWING UP THE MOVIES WELL IN THE FIRST HOUR THOSE BECOME WAY WAY WAY TOO MUCH OF A PLOT POINT BASICALLY,-0.8,Negative,test,0
f_pcplsH_V0,15,IM JUST KINDA LIKE NO THIS IS GOING TO FAR,-1.0,Negative,test,0
f_pcplsH_V0,14,BUT IT ACTUALLY BASICALLY MAKES THE CHARACTERS CONGITION NOT JUST OF THE GENRE WITHIN WHICH THEY ARE IN BUT OF THEIR OWN FRANCHISE TO A RIDICULOUS EXTENT,-1.0,Negative,test,0
f_pcplsH_V0,1,SO YOU BETTER APPRECIATE THIS REVIEW,0.25,Positive,test,0
f_pcplsH_V0,3,THEYRE BACK TO YOU HAVING TWO KILLERS THANKFULLY,0.8,Positive,test,0
f_pcplsH_V0,2,BUT TO ANY OF YOU WHO ARE I EXPECT A THUMBS UP,1.4,Positive,test,0
f_pcplsH_V0,5,HMPH MY OVERALL OPINION OF THE RESULTS OF THIS PROCESS ARE ITS BETTER THAN SCREAM 3,1.2,Positive,test,0
f_pcplsH_V0,4,BECAUSE IT DOES MAKE A LOT MORE SENSE HAVING THE KILLER BE ABLE TO BE EVERYWHERE IF THERES TWO OF THEM,0.5,Positive,test,0
f_pcplsH_V0,7,A LOT OF PEOPLE DONT LIKE SCREAM 2,0.0,Neutral,test,0
f_pcplsH_V0,6,AND ACTUALLY IS BETTER THAN SCREAM 2,1.6,Positive,test,0
f_pcplsH_V0,9,I HATED SCREAM 3,-2.4,Negative,test,0
f_pcplsH_V0,8,I THINK ITS HIGHLY UNDERRATED,0.8,Positive,test,0
fvVhgmXxadc,11,AND LATER TIME SHE GOES LIKE A WORLD WAR II BATTLEFIELD UM CASTLE THIS KIND OF PULLED OUT OF LORD OF THE RINGS,-0.2,Negative,test,0
fvVhgmXxadc,10,IN FACT THE FIRST TIME SHE GOES IN IT LOOKS LIKE A JAPANESE TEMPLE,0.0,Neutral,test,0
fvVhgmXxadc,13,ITS KIND OF PLAYING WITH THE IDEA WHATS REAL WHATS NOT WHAT THE MATRIX FILMS DID,0.2,Positive,test,0
fvVhgmXxadc,12,WHATS IN HER MIND WITHIN HER MIND IN A WAY ITS KIND OF LIKE INCEPTION IN THAT WAY,0.0,Neutral,test,0
fvVhgmXxadc,14,ALTHOUGH ACTUALLY THE BEST COMPARISON THIS IS THIS FILM WOULD ACTUALLY BE SOMETHING LIKE PANS LABYRINTH,0.0,Neutral,test,0
fvVhgmXxadc,1,IT ONLY HAD THE POTENTIAL TO BE A FILM THAT WAS BOTH PROVKING AND ACTION PACKED,-0.4,Negative,test,0
fvVhgmXxadc,3,THAT I GOT VERY LITTLE JOY OUT OF,-2.2,Negative,test,0
fvVhgmXxadc,2,BUT UNFORTUNATELY ITS JUST AN UGLY WILD VIOLENT UNVOLVING AND SADISTIC EXERCISE,-2.8,Negative,test,0
fvVhgmXxadc,5,THATS PRETTY HEAVILY INFERRED IN THE OPENING SEQUENCE,0.0,Neutral,test,0
fvVhgmXxadc,4,IN FACT I GOT MOSTLY PAIN OUT OF IT,-2.8,Negative,test,0
fvVhgmXxadc,7,NOW IT ALSO TAKES SO REALLY CREEPY XXXOF THE FACT THAT EMILY BROWNING IN THIS MOVIE LOOKS LIKE SHES UNDERAGE,-1.0,Negative,test,0
fvVhgmXxadc,6,WHEN SHE GETS THERE IS FORCED TO NOT ONLY BE TRAPPED IN THE VOCATION THAT SHE OBVIOUSLY DOESNT WANNA BE IN,-0.2,Negative,test,0
fvVhgmXxadc,9,THAT KIND OF LOOKS LIKE VIDEO GAME IN A CERTAIN WAY,-0.4,Negative,test,0
fvVhgmXxadc,8,BUT I DONT KNOW,-0.5,Negative,test,0
iiK8YX8oH1E,11,SO I WILL GIVE IT POINTS FOR NOT BEING EXACTLY LIKE MY BEST FRIENDS WEDDING EVEN AT THE TRAILER SETS IT UP THAT WAY,1.0,Positive,test,0
iiK8YX8oH1E,10,AND WE SECOND GUESS OURSELVES,0.0,Neutral,test,0
iiK8YX8oH1E,13,BUT I DONT THINK SHES LEADING MATERIAL,-2.0,Negative,test,0
iiK8YX8oH1E,12,GINNIFER GOODWIN IS FUN TO WATCH,1.8,Positive,test,0
iiK8YX8oH1E,15,IF THERE IS ANY SILVERLINING IN THIS MOVIE ITS JOHN KRASINSKI,0.6,Positive,test,0
iiK8YX8oH1E,14,AND LIKE I SAID KATE HUDSON COULDNT BE MORE ANNOYING HERE,-1.2,Negative,test,0
iiK8YX8oH1E,17,BUT HE HAS SOME OF THE FUNNIEST SCENES IN THIS MOVIE,1.6,Positive,test,0
iiK8YX8oH1E,16,WHO I DONT USUALLY LIKE,0.0,Neutral,test,0
iiK8YX8oH1E,18,HE SEEMS TO BE THE ONLY REALISTIC CHARACTER HERE,-1.0,Negative,test,0
iiK8YX8oH1E,1,ITS ONE OF THOSE ROMANTIC COMEDIES THAT WE ALL DREAD,-2.6,Negative,test,0
iiK8YX8oH1E,3,ANNOYINGLY SHE KIND OF YELLS AND SCREAMS THROUGH THE WHOLE MOVIE,-1.25,Negative,test,0
iiK8YX8oH1E,2,NOW THE REAL STAR OF SOMETHING BORROWED IS GINNIFER GOODWIN,1.2,Positive,test,0
iiK8YX8oH1E,5,UM IT KIND OF FOLLOWS THE PATH OF MY BEST FRIENDS WEDDING 1997 JULIA ROBERTS MOVIE EXCEPT IT TAKES THIRTY MINUTES LONGER TO DEVIATE FROM THE SCRIPTS OF MY BEST FRIENDS WEDDING,-0.4,Negative,test,0
iiK8YX8oH1E,4,AND IF YOU CAN TOLERATE HER THE REST OF THE MOVIE ISNT ANY BATTER,-2.0,Negative,test,0
iiK8YX8oH1E,7,BUT MOSTLY ITS JUST KATE HUDSON BEING VERY ANNOYING,-1.6,Negative,test,0
iiK8YX8oH1E,6,THERE ARE SOME FUNNY MOMENTS,0.2,Positive,test,0
iiK8YX8oH1E,9,I THINK WITH WITH THESE KIND OF MOVIES WE KIND OF PREDICT,0.4,Positive,test,0
iiK8YX8oH1E,8,AND I THINK ITS PREDICTABLE UP AN TO A POINT,-1.0,Negative,test,0
jUzDDGyPkXU,24,BUT I KINDA WOULD HAVE READ THAT BEEN LIKE HM I MEAN SCHWARZANEGGER NEVER SAID ANYTHING REALLY THAT BADASS IN HIS MOVIES,-1.0,Negative,test,0
jUzDDGyPkXU,25,BUT ARITE AND MOVING ON THERES NO CHARACTER DEVELOPMENT IN THIS MOVIE NONE,-2.0,Negative,test,0
jUzDDGyPkXU,26,WELL I CAN TELL YOU RIGHT NOW I DONT REMEMBER THE NAMES OF ANY CHARACTERS NONE OF THEM WERE MEMBORABLE,-2.0,Negative,test,0
jUzDDGyPkXU,27,AND THEY WERE ALL JUST REALLY BLAND AND FORGETTABLE,-2.0,Negative,test,0
jUzDDGyPkXU,20,EVERYTHING THEY SAY JUST SOUNDS SO FUCKING STUPID,-2.2,Negative,test,0
jUzDDGyPkXU,21,THE ONLY ACTOR WHO CAN REALLY SELL THEIR LINES IS ERIN ECKART,-1.0,Negative,test,0
jUzDDGyPkXU,22,THERE ARE MOMENTS WHERE HE SAYS SOMETHING YOURE LIKE THAT JUST SOUNDED DUMB AS HELL,-2.4,Negative,test,0
jUzDDGyPkXU,23,BUT HE TOTALLY SELLS IT,1.2,Positive,test,0
jUzDDGyPkXU,1,THE ACTION IS FUCKING AWESOME,2.8,Positive,test,0
jUzDDGyPkXU,3,ITS VERY REMINSCENT OF DISTRICT,0.0,Neutral,test,0
jUzDDGyPkXU,2,THE ACTION IS REALLY REALLY WELL DIRECTED,2.6,Positive,test,0
jUzDDGyPkXU,5,BUT IT DIDNT TURN OUT QUITE NEARLY AS AWESOME AS THAT MOVIE DID,-1.2,Negative,test,0
jUzDDGyPkXU,4,9 ITS LIKE SOMEONE WATCHED THE THIRD ACT OF DISTRICT 9 A BUNCH OF TIMES LIKE LETS MAKE THIS INTO AN ENTIRE MOVIE ITLL BE AWESOME AND THATS PRETTY MUCH WHAT THEY DID HERE,-1.6,Negative,test,0
jUzDDGyPkXU,7,I DIDNT REALLY SEE A COMPARISON TO BLACK HAWK DOWN UNTIL LIKE THE VERY VERY END,-0.6,Negative,test,0
jUzDDGyPkXU,6,IN FACT THIS MOVIE ISNT EVEN ON THE SAME LEVEL AS DISTRICT 9 NOR IS IT UM FOR UH BLACK HAWK DOWN WHICH PEOPLE ARE COMPARING IT TO,-1.6,Negative,test,0
jUzDDGyPkXU,9,THE ALIENS ARE REALLY AWESOME,2.8,Positive,test,0
jUzDDGyPkXU,8,BUT NEVERTHELESS ANOTHER REALLY COOL THING ABOUT THIS MOVIE,1.8,Positive,test,0
jUzDDGyPkXU,11,AND THEY HAVE REALLY COOL TECHNOLOGY THATS REALLY INTERESTING TO WATCH LIKE MAKE THEM BLOW UP SHIT AND YOU KNOW,2.4,Positive,test,0
jUzDDGyPkXU,10,THEY DESIGNED THE ALIENS IN A REALLY COOL UNIQUE WAY TO MAKE THEM LIKE BIOTIC BUT ALSO MECHANICAL,2.4,Positive,test,0
jUzDDGyPkXU,13,BUT ITS NOT ALWAYS QUITE EXPLAINED YOU KNOW LIKE EVERYTHING ABOUT THE ALIENS,-0.6,Negative,test,0
jUzDDGyPkXU,12,AND THEY ALWAYS LIKE PULL OUT SOMETHING NEW,0.5,Positive,test,0
jUzDDGyPkXU,15,LIKE ENOUGH THAT IT ACTUALLY IS A GOOD REASON WHY THEY WHY THEYRE ATTACKING,1.33333333333,Positive,test,0
jUzDDGyPkXU,14,BUT THEY GIVE YOU A GOOD AMOUNT OF INFORMATION ABOUT THEM,0.8,Positive,test,0
jUzDDGyPkXU,17,UH THE DIALOGUE IS TERRIBLE,-2.8,Negative,test,0
jUzDDGyPkXU,16,AND IT KEEPS YOUR INTERESTS IN THE ACTION SCENES AT LEAST DURING THIS MOVIE,1.2,Positive,test,0
jUzDDGyPkXU,19,NOTHING IN THIS MOVIE IS CLEVERLY WRITTEN,2.2,Positive,test,0
jUzDDGyPkXU,18,THERE IS NO GOOD DIALOGUE,-2.4,Negative,test,0
k5Y_838nuGo,24,BUT IT DOES HAVE SOME ADULT HUMOUR,0.6,Positive,test,0
k5Y_838nuGo,25,THOSE ARE QUOTE IN THIS MOVIE THAT SOUNDED SO DIRTY COMING OUT,-0.2,Negative,test,0
k5Y_838nuGo,26,BUT IT AS GREAT,2.0,Positive,test,0
k5Y_838nuGo,27,YES UM SOMETHING ABOUT WAFFLE HOLE AM I THE ONLY ONE AM I PERVERTED NOT TO THINK THAT THAT SOUNDS DIRTY COZ IT TOTALLY DOES WAFFLE HOLE,-0.8,Negative,test,0
k5Y_838nuGo,20,THE THIRD ONE WAS MORE KID HUMOUR THOUGH,0.4,Positive,test,0
k5Y_838nuGo,21,IT DIDNT HAVE THAT MUCH ADULT HUMOUR IN IT,-0.2,Negative,test,0
k5Y_838nuGo,22,UM YEAH THE FOURTH ONE IT DOES HAVE KID HUMOUR DEFINATELLY,0.4,Positive,test,0
k5Y_838nuGo,23,ITS A KIDS MOVIE,-0.2,Negative,test,0
k5Y_838nuGo,28,IT HAD ME LAUGHING OUT LOUD,2.0,Positive,test,0
k5Y_838nuGo,29,AND I DONT THINK THAT MANY OTHER PEOPLE WERE LAUGHING ABOUT IT,-0.75,Negative,test,0
k5Y_838nuGo,1,WHICH I WAS NOT EXCITED TO SEE,-1.6,Negative,test,0
k5Y_838nuGo,3,AND I HAVE TO ADMIT I I LIKE SHREK I DO,0.8,Positive,test,0
k5Y_838nuGo,2,AND IT ACTUALLY SURPRISED ME,1.2,Positive,test,0
k5Y_838nuGo,5,UM THEYVE BECOME QUITE A BIT OVERRATED,-1.33333333333,Negative,test,0
k5Y_838nuGo,4,I LIKE THE FIRST TWO SHREKS QUITE A BIT,1.0,Positive,test,0
k5Y_838nuGo,7,THE THIRD ONE WAS A PIECE OF CRAP,-2.4,Negative,test,0
k5Y_838nuGo,6,BUT THE FIRST TWO WERE PRETTY EXCELLENT,2.0,Positive,test,0
k5Y_838nuGo,9,UM WHICH ACTUALLY WAS REALLY GOOD,1.8,Positive,test,0
k5Y_838nuGo,8,AND THATS WHY I WAS NOT EXCITED ABOUT THE FOURTH ONE,-1.4,Negative,test,0
k5Y_838nuGo,11,UM I I DID ENJOY IT,0.5,Positive,test,0
k5Y_838nuGo,10,I DID LIKE THE FOURTH ONE QUITE A BIT,2.0,Positive,test,0
k5Y_838nuGo,13,AND IT JUST WAS BETTER,0.6,Positive,test,0
k5Y_838nuGo,12,IT REMINDED ME OF THE FIRST ONE HAD THE SAME KIND OF VIBE LIKE THE FIRST ONE,0.2,Positive,test,0
k5Y_838nuGo,15,COZ THE FIRST TWO WERE GREAT AND THEY BROUGHT IN THE KIDS AND IT MADE IT MORE KIDDY FRIENDLY MOVIE,-0.8,Negative,test,0
k5Y_838nuGo,14,MAYBE ITS THE BABY OGRES MAYBE BRINGING IN THE BABY OGRES REALLY BROUGHT IT DOWN,-1.8,Negative,test,0
k5Y_838nuGo,17,BUT THEY WERE HAD ADULT HUMOUR,0.8,Positive,test,0
k5Y_838nuGo,16,THE FIRST TWO WERE KID MOVIES,0.25,Positive,test,0
k5Y_838nuGo,19,AND WOULD GO OVER THE KIDS HEADS AND THIS IS WHAT THE FOURTH ONE KIND OF HAS,-0.6,Negative,test,0
k5Y_838nuGo,18,I THOUGH THAT ADULTS WOULD APPRECIATE,0.4,Positive,test,0
k5Y_838nuGo,31,BECAUSE MY ONE OF MY COUSINS DOESNT LIKE THE GLASSES,-1.0,Negative,test,0
k5Y_838nuGo,30,UM YEAH ITS ITS BETTER THAN THE THIRD ONE ABSOLUTELY,1.6,Positive,test,0
lXPQBPVc5Cw,24,LIKE I DONT UNDERSTAND,-1.4,Negative,test,0
lXPQBPVc5Cw,25,LIKE I I ACTUALLY FELT MYSELF CHECKING THE TIME CUZ I WAS LIKE WHEN IS THIS MOVIE GOING TO END,-2.4,Negative,test,0
lXPQBPVc5Cw,26,I DO NOT WANNA SEE ANY MORE OF THIS,-2.8,Negative,test,0
lXPQBPVc5Cw,27,AND I TELL I COULDNT GET OUT OF THAT MOVIE THEATRE FAST ENOUGH,-2.8,Negative,test,0
lXPQBPVc5Cw,20,UM YEAH SO WE WERE OUT FOR MOST OF IT WE WERE TALKING ABOUT I WAS TEXTING I JUST LIKE I HAD ABSOLUTELY THE FILM HAD NO DRAW TO ME,-1.8,Negative,test,0
lXPQBPVc5Cw,21,THE BEGINNING STARTED OFF GREAT WITH A COUPLE GOOD JOKES,1.8,Positive,test,0
lXPQBPVc5Cw,22,AND REALLY FUNNY UH ANIMATION STUFF IT WAS GREAT REALLY FUNNY,2.6,Positive,test,0
lXPQBPVc5Cw,23,UM AND THEN TOWARDS THE MIDDLE IT WAS LIKE WHAT IS GOING ON,-2.4,Negative,test,0
lXPQBPVc5Cw,28,UM IN GENERAL UM THE LITTLE KIDS SEEMED TO LIKE IT THAT WERE IN THERE,0.8,Positive,test,0
lXPQBPVc5Cw,29,BUT THE ADULTS WERE THE ADULTS THAT WERE ACTUALLY ATTEMPTING TO WATCH IT AND THE PEOPLE WHO WERE MY AGE AS WELL WERE LIKE WHAT DID I JUST SEE,-1.2,Negative,test,0
lXPQBPVc5Cw,1,YES WHEN YOU HEAR JOHNNY DEPP YOU THINK UH THIS MOVIE HAS TO BE GOOD,0.2,Positive,test,0
lXPQBPVc5Cw,3,IT WAS REALLY BORING TO ME,-2.4,Negative,test,0
lXPQBPVc5Cw,2,IM NOT GOING TO LIE TO YOU IT WASNT GOOD,-2.2,Negative,test,0
lXPQBPVc5Cw,5,I GO FOR LIKE THE MORE OLDIES TYPE TYPE FILMS I GUESS LIKE THE OLDER PIXAR FILMS LIKE TOY STORY AND ALL THAT STUFF,-1.0,Negative,test,0
lXPQBPVc5Cw,4,CHUCKLING I MEAN AND I DONT ACTUALLY GO AND IM NOT BEING BIASED BECAUSE I DONT REALLY GO FOR THE ANIMATED TYPE FILMS,-1.2,Negative,test,0
lXPQBPVc5Cw,7,LAUGHING YOU KNOW A MOVIES TERRIBLE WHEN A PERSON TRYING TO REVIEW IT DOESNT EVEN KNOW WHAT TO SAY BUT I DONT KNOW THIS MOVIE WAS,-2.8,Negative,test,0
lXPQBPVc5Cw,6,UM BUT THIS ONE WAS UH I DONT KNOW I MEAN THE STORY WAS THERE BUT SIGH I DONT KNOW,-1.4,Negative,test,0
