id	start	stop	cid	vid	text	label	elapse
9qR7uwkblbs_15	101.0727891	110.3117914	15	9qR7uwkblbs	COZ YOU KNOW APPARENTLY ACCORDING TO PEOPLE ON THE INTERNET AKA TUMBLER BECAUSE EVERYONE ON TUMBLER IS ON CRACK THEY ALL THINK I LOOK LIKE HER OR LIKE SOUND LIKE HER OR ACT LIKE HER	-0.75	9.23900230000001
9qR7uwkblbs_14	99.79569161	101.0727891	14	9qR7uwkblbs	AND I WAS REALLY UPSET ABOUT IT	-2.2	1.2770974899999885
9qR7uwkblbs_17	115.1108844	116.8868481	17	9qR7uwkblbs	LIKE I KIND OF SOUND LIKE I MIGHT HAVE A PENIS	-0.5	1.7759636999999913
9qR7uwkblbs_16	110.3117914	115.1108844	16	9qR7uwkblbs	I DONT KNOW I GUESS WE BOTH HAVE LIKE THAT LIKE MM MALE SOUNDING VOICE	0.0	4.799092999999999
9qR7uwkblbs_19	120.2791383	121.6959184	19	9qR7uwkblbs	WE BOTH LIKE FLOOGED IN SHIT	-0.25	1.4167800999999969
9qR7uwkblbs_18	116.8868481	119.2614512	18	9qR7uwkblbs	AND YEAH I KNOW WE BOTH HAVE THAT LIKE AN EASY WAY	0.2	2.3746031000000016
9qR7uwkblbs_31	160.9267574	163.5208617	31	9qR7uwkblbs	I KNEW THAT INCEPTION THAT THEY WERE GONNA BE DREAMING	0.0	2.594104299999998
9qR7uwkblbs_30	153.962585	160.9267574	30	9qR7uwkblbs	IM GONNA SPOIL SKINS RIGHT NOW I TOTALLY KNEW MANNY AND RICK WERE GONNA BE RELATED I FUCKING KNEW IT LIKE I KNEW IT	-0.5	6.964172400000024
9qR7uwkblbs_33	176.3018141	176.5213152	33	9qR7uwkblbs	REALLY GOOD SOUNDTRACK	0.0	0.21950110000000222
9qR7uwkblbs_32	174.7253968	176.3018141	32	9qR7uwkblbs	BUT IT WAS A REALY GOOD MOVIE	2.4	1.5764173000000028
Af8D0E4ZXaw_24	144.144898	150.1512472	24	Af8D0E4ZXaw	THESE TWO DEVELOPMENTS TOGETHER CAUSED WHAT WAS UP TO THAT POINT A NOBLE EFFORT TO START FALLING APART AT THE SEAMS	-1.6	6.006349199999988
Af8D0E4ZXaw_25	150.1512472	152.3761905	25	Af8D0E4ZXaw	AND IT WAS PAINFUL TO WATCH	-2.6	2.2249433000000067
Af8D0E4ZXaw_26	152.3761905	158.7716553	26	Af8D0E4ZXaw	I DONT EVEN KNOW WHY I REALLY SHOULD BEGIN WITH LISTING OFF THE NEGATIVES BUT IM GOING TO START WITH A FEW OF THE SUPERFICIAL THINGS	-2.4	6.395464799999985
Af8D0E4ZXaw_27	158.7716553	163.0818594	27	Af8D0E4ZXaw	THE ACTING RANGES FROM MEDIOCRITY TO HAMFISTED FROM THE LIVE ACTION ACTORS	-1.6	4.310204100000021
Af8D0E4ZXaw_20	121.9054422	125.2578231	20	Af8D0E4ZXaw	AND UM I THOUGHT IT WORKED WORKED PRETTY WELL	1.6	3.3523809
Af8D0E4ZXaw_21	125.2578231	135.6941043	21	Af8D0E4ZXaw	UM AND IN FACT IN SPITE OF ALL THE NEGATIVES IM ABOUT TO MENTION I THOUGHT THE MOVIE WAS WORKING FOR A WHILE FOR ABOUT THE FIRST THIRD UM BUT AT THE END OF ACT ONE TWO SIGNIFICANT THINGS HAPPENED	-0.8	10.436281199999996
Af8D0E4ZXaw_22	135.8038549	138.4977324	22	Af8D0E4ZXaw	HACTOR HUMMAND ARRIVES AND STARTS CHEWING SCENERY LIKE ITS A TWO DOLLAR STEAK	-1.6	2.693877499999985
Af8D0E4ZXaw_23	138.4977324	144.144898	23	Af8D0E4ZXaw	AND HOW JORDAN FLIES OFF TO THE GREEN LANTERN CORE PLANET OH AND THE MOVIE STARTS SEQUEL BAITING	-1.0	5.647165600000022
Af8D0E4ZXaw_28	163.0818594	164.60839	28	Af8D0E4ZXaw	BUT I CANT REALLY BLAME THEM FOR THAT	-0.2	1.526530600000001
Af8D0E4ZXaw_29	170.5349206	173.0492063	29	Af8D0E4ZXaw	THIS IS STAR WARS PREQUAL TERRITORY	-0.4	2.5142857000000163
Af8D0E4ZXaw_1	15.60702948	22.22199546	1	Af8D0E4ZXaw	I CANT EXPRESS MY THOUGHTS AND FEELINGS ABOUT THIS MOVIE ADEQUATLY WITHOUT DESCRIBING SOME SPECIFIC THINGS IN THE THIRD ACT OF THE MOVIE	-0.75	6.614965979999999
Af8D0E4ZXaw_3	65.16439909	69.38480726	3	Af8D0E4ZXaw	AND PUT THEM IN A JUSTICE LEAGE MOVIE WITH THE RITUAL BATMAN AND SUPERMAN	0.25	4.220408169999999
Af8D0E4ZXaw_2	56.91315193	65.16439909	2	Af8D0E4ZXaw	IT WAS WIDELY BELIEVED THAT A SUCESS OF GREEN LANTERN MOVIE WOULD LEAD WARNER BROTHERS TO ADAPT THE FLASH AND WONDER WOMAN AMONG POSSIBLY OTHERS	0.8	8.251247160000005
Af8D0E4ZXaw_5	75.40113379	80.52947846	5	Af8D0E4ZXaw	IT HAD TO DEAL WITH THE EXPECTATIONS OF POTENTIALLY SETTING UP ALL THAT OTHERS STUFF	-0.2	5.128344670000004
Af8D0E4ZXaw_4	69.38480726	75.40113379	4	Af8D0E4ZXaw	SO NOT ONLY THAT THIS MOVIE HAVE TO DEAL WITH THE BURDEN OF TELLING ITS OWN SELFCONTAINED STORY AND SETTING UP ITS OWN INEVITABLE SEQUELS	-0.4	6.016326530000001
Af8D0E4ZXaw_7	84.0015873	86.78526077	7	Af8D0E4ZXaw	TO ALL THE GREEN LANTERN FANS OUT THERE I AM SO SORRY	-2.0	2.7836734699999965
Af8D0E4ZXaw_6	82.65464853	84.0015873	6	Af8D0E4ZXaw	YEAH NOT GOOD	-2.0	1.3469387699999942
Af8D0E4ZXaw_9	89.59886621	92.28276644	9	Af8D0E4ZXaw	AND WARNER BROTHERS IS NEVER GONNA GIVE YOU ONE	-1.0	2.683900230000006
Af8D0E4ZXaw_8	86.78526077	90.06780045	8	Af8D0E4ZXaw	I SAY THAT FOR TWO REASONS FIRST BECAUSE SOMEONE OWES YOU AN APPOLOGIE	-1.0	3.2825396799999993
Af8D0E4ZXaw_11	98.93764172	104.0959184	11	Af8D0E4ZXaw	BEFORE I GET TO THE NEGATIVES OF THE MOVIE LET ME LIST OFF A FEW OF THE POSITIVES	0.4	5.15827668
Af8D0E4ZXaw_10	92.28276644	98.93764172	10	Af8D0E4ZXaw	AND SECONDLY BECAUSE AS A MARVELL GEEK I HAVE EXPERIENCED MY FAIR SHARE OF DISAPPOINTMENTS OVER THE LAST DECADE AND I CAN GENUINLY SYMPHATIZE WITH YOU	-0.75	6.654875279999999
Af8D0E4ZXaw_13	107.0292517	108.3761905	13	Af8D0E4ZXaw	THEY DO A GREAT JOB WITH THEIR ROLES	2.0	1.3469388000000038
Af8D0E4ZXaw_12	104.0959184	107.0292517	12	Af8D0E4ZXaw	I LOVE JEFFREY RUSH AND MICHAEL CLARKE DUNCAN AS THE VOICE ACTORS	1.4	2.933333300000001
Af8D0E4ZXaw_15	109.5634921	112.4668934	15	Af8D0E4ZXaw	I ALSO LOVE THE CASTING OF MARK STRONG AS SINESTRO	2.0	2.9034012999999987
Af8D0E4ZXaw_14	108.3761905	109.5634921	14	Af8D0E4ZXaw	THEY ARE GREAT ADDITIONS	1.6	1.1873015999999978
Af8D0E4ZXaw_17	113.7539683	117.9643991	17	Af8D0E4ZXaw	AND UM FINALLY A PARTICULAR STAND OUT SCENE FOR ME WAS THE FIGHTER JET SEQUENCE	1.4	4.2104307999999975
Af8D0E4ZXaw_16	112.3571429	113.7539683	16	Af8D0E4ZXaw	HES PERFECT FOR THAT ROLE	2.2	1.3968253999999973
Af8D0E4ZXaw_19	120.1693878	121.9054422	19	Af8D0E4ZXaw	I THOUGHT IT WAS REALLY WELL PUT TOGETHER	2.4	1.7360544000000004
Af8D0E4ZXaw_18	117.9643991	120.1693878	18	Af8D0E4ZXaw	IT WAS BY FAR MY FAVORITE ACTION SEEN IN THE MOVIE	2.2	2.2049887000000012
Af8D0E4ZXaw_31	174.5857143	177.2097506	31	Af8D0E4ZXaw	BUT STILL ITS THAT KIND OF MOVIE MAKING	-0.4	2.6240363
Af8D0E4ZXaw_30	173.0492063	174.5857143	30	Af8D0E4ZXaw	THE ACTING IS NOT THAT BAD	-0.8	1.5365079999999978
BI97DNYfe5I_24	86.94489796	89.37936508	24	BI97DNYfe5I	BUT UM YEAH GO CHECK IT OUT	1.4	2.4344671199999937
BI97DNYfe5I_25	89.37936508	92.8414966	25	BI97DNYfe5I	ITS ONE ITS ONE TO CHECK OUT IN THEATERS I WOULD SAY	1.2	3.46213152
BI97DNYfe5I_26	92.8414966	97.08185941	26	BI97DNYfe5I	UM SNIF BUT YEAH SO THE GREEN HORNET IT WAS OK	1.0	4.240362810000008
BI97DNYfe5I_27	97.08185941	100.1648526	27	BI97DNYfe5I	I EXPECTED A LITTLE BIT MORE SERIOUSNESS	-1.0	3.0829931899999963
BI97DNYfe5I_20	79.46190476	79.83106576	20	BI97DNYfe5I	YOULL HAVE FUN	0.0	0.3691610000000054
BI97DNYfe5I_21	79.83106576	80.41972789	21	BI97DNYfe5I	AND YOULL LAUGH	1.2	0.588662130000003
BI97DNYfe5I_22	80.41972789	82.58480726	22	BI97DNYfe5I	IT IS FUNNY ITS A FUNNY MOVIE	2.2	2.165079370000001
BI97DNYfe5I_23	82.58480726	86.94489796	23	BI97DNYfe5I	LOTS OF LOTS OF LAUGH OUT LOUD MOMENT I GUESS YOU COULD SAY	1.6	4.360090700000001
BI97DNYfe5I_28	100.1648526	101.930839	28	BI97DNYfe5I	BUT IT WAS STILL GOOD	1.2	1.7659864000000027
BI97DNYfe5I_29	101.930839	103.4473923	29	BI97DNYfe5I	IT GET IT GETS PRETTY SERIOUS	0.2	1.5165532999999982
BI97DNYfe5I_1	8.762585034	11.20702948	1	BI97DNYfe5I	AND IT WAS ACTUALLY PRETTY GOOD	2.0	2.4444444459999985
BI97DNYfe5I_3	17.62244898	21.95260771	3	BI97DNYfe5I	HE WAS THE SAME OLD GOOFY SETH ROGAN THAT WE ALL KNOW	-0.2	4.330158729999997
BI97DNYfe5I_2	11.20702948	17.961678	2	BI97DNYfe5I	UM I WAS EXPECTING SETH ROGAN TO BE A LITTLE BIT MORE SERIOUS IN THIS MOVIE BUT HE WASNT	-1.0	6.75464852
BI97DNYfe5I_5	24.88594104	28.00884354	5	BI97DNYfe5I	UM I THINK THAT I MEAN I HAD FUN WITH IT	1.4	3.122902500000002
BI97DNYfe5I_4	21.95260771	24.88594104	4	BI97DNYfe5I	UM BUT IT WAS STILL A GOOD FILM	1.4	2.93333333
BI97DNYfe5I_7	37.25782313	45.25963719	7	BI97DNYfe5I	AND UM BECAUSE OF THAT I WAS EXPECTING SETH ROGAN TO MAYBE TRY TO BE A LITTLE BIT MORE SERIOUS BUT HE WASNT	-0.8	8.001814060000001
BI97DNYfe5I_6	28.00884354	30.55306122	6	BI97DNYfe5I	SO TO ME THATS A PRETTY GOOD MOVIE	1.4	2.544217679999999
BI97DNYfe5I_9	47.00566893	48.73174603	9	BI97DNYfe5I	UM I STILL HAD FUN WITH IT	1.4	1.7260770999999977
BI97DNYfe5I_8	45.11995465	47.00566893	8	BI97DNYfe5I	BUT YOU KNOW THATS OK I GUESS	0.4	1.885714280000002
BI97DNYfe5I_11	54.76802721	56.36439909	11	BI97DNYfe5I	AND ALL THE ACTION SCENES WERE GREAT	2.0	1.5963718799999995
BI97DNYfe5I_10	48.73174603	54.76802721	10	BI97DNYfe5I	UM THE CAR THE BLACK BEAUTY THAT WAS AMAZING ALL THE GUNS EVEN THE CAR OVER THERE THAT WAS REALLY SWEET	2.8	6.036281180000003
BI97DNYfe5I_13	63.24875283	64.47596372	13	BI97DNYfe5I	UM HE WAS GOOD	1.4	1.227210889999995
BI97DNYfe5I_12	56.36439909	60.84421769	12	BI97DNYfe5I	THE SPECIAL EFFECTS WERE GREAT AND THE GUY WHO PLAYED KATO WHOSE FIRST NAME IS J	1.6	4.4798186000000015
BI97DNYfe5I_15	66.49138322	67.87823129	15	BI97DNYfe5I	AND HE DID A GREAT JOB	2.0	1.3868480699999992
BI97DNYfe5I_14	64.47596372	66.49138322	14	BI97DNYfe5I	HE PLAYED KATO PERFECTLY	2.0	2.0154195000000072
BI97DNYfe5I_17	70.44240363	72.00884354	17	BI97DNYfe5I	AND THE ACTION WAS GOOD	1.6	1.5664399099999997
BI97DNYfe5I_16	67.87823129	70.44240363	16	BI97DNYfe5I	UM THE ACTING WAS WAS PRETTY GOOD	1.2	2.564172339999999
BI97DNYfe5I_19	74.70272109	79.20249433	19	BI97DNYfe5I	COZ TAKE A BUNCH OF YOUR FRIENDS BECAUSE YOU YOU GUYS WILL HAVE A GOOD TIME	1.6	4.499773239999996
BI97DNYfe5I_18	72.00884354	74.70272109	18	BI97DNYfe5I	UM I WOULD DEFINATELLY RECOMMEND YOU GO SEE IT IN THEATERS	2.2	2.6938775499999963
BI97DNYfe5I_31	105.3630385	107.6079365	31	BI97DNYfe5I	TOO PRETTY INTENSE AT THE END	1.0	2.244897999999992
BI97DNYfe5I_30	103.4473923	105.3630385	30	BI97DNYfe5I	AND UM FUN AT THE END	1.2	1.9156461999999976
BXuRRbG0Ugk_24	139.3657596	142.2492063	24	BXuRRbG0Ugk	HE IS PERFECT FROM START TO FINSIH	2.4	2.8834467000000075
BXuRRbG0Ugk_25	142.2492063	146.4197279	25	BXuRRbG0Ugk	HARISSON FORD IS A LONG FOR THE RIDE AND HAVING A BLAST AS THE SECOND LEAD	1.0	4.170521600000001
BXuRRbG0Ugk_26	146.4197279	153.224263	26	BXuRRbG0Ugk	AND THE CAST IS PRETTY WELL ROUNDED OUT WITH SUPPORDTING PERFORMANCE FROM GUYS LIKE SAM ROCKWELL AS THE DOC	1.6	6.80453510000001
BXuRRbG0Ugk_27	153.224263	157.5643991	27	BXuRRbG0Ugk	THEYRE ALL PLAYING CLICHED STOCK WESTERN CHARACTERS	-0.4	4.340136099999995
BXuRRbG0Ugk_20	115.2306122	119.6206349	20	BXuRRbG0Ugk	AND THE SAME THING HAS MORE OR LESS HAPPENED HERE YEAH THATS RIGHT	-0.4	4.390022700000003
BXuRRbG0Ugk_21	119.6206349	126.485034	21	BXuRRbG0Ugk	THE MOVIE CALLED COWBOYS AND ALIENS DANIEL CRAIG STEELS THE WHOLE DAMN SHOW	2.4	6.8643991
BXuRRbG0Ugk_22	126.485034	133.3394558	22	BXuRRbG0Ugk	HES PLAYING A VARIATION OF THE ICONIC MAN WITH NO NAME CHARACTER THAT WAS MADE FAMOUS BY CLINT EASTWOOD	0.5	6.854421799999997
BXuRRbG0Ugk_23	133.3394558	139.3657596	23	BXuRRbG0Ugk	AND NOW THAT IVE SEEN HIM IN THE ROLE I CANT IMAGINE ANY OTHER CURRENT ACTOR TRYING OT PULL IT OFF	1.4	6.026303799999994
BXuRRbG0Ugk_28	157.5643991	163.0219955	28	BXuRRbG0Ugk	BUT I REALLY DONT CARE THAT THE CHARACTERS ARE WALKING CLICHES WHEN THEY ARE THIS WELL DONE	1.6	5.4575964
BXuRRbG0Ugk_29	163.0219955	167.5716553	29	BXuRRbG0Ugk	AND THE ACTORS DO SUCH A GOOD JOB OF CARRYING OF THEIR PARTICULAR ARCS	2.0	4.549659800000001
BXuRRbG0Ugk_1	1.119954649	12.59387755	1	BXuRRbG0Ugk	COWBOYS AND ALIENS METAPHORICALY SPEAKING IS LIKE ONE OF THOSE NFL TEAMS THAT HAS THE TALENT TO BE A SUPER BOWL CHAMPION BUT INSTEAD ENDS UP BEING A WILD CART TEAM THAT JUST GETS DISMISSED IN THE FIRST ROUND OF PLAYOFFS	-1.0	11.473922901
BXuRRbG0Ugk_3	14.57936508	16.29546485	3	BXuRRbG0Ugk	I MEAN IT WASNT A BAD YEAR	-0.4	1.7160997699999978
BXuRRbG0Ugk_2	12.59387755	14.57936508	2	BXuRRbG0Ugk	YEAH JOB PRETTY WELL DONE	0.8	1.9854875300000003
BXuRRbG0Ugk_5	19.24875283	22.56122449	5	BXuRRbG0Ugk	AND THAT DESCRIBES COWBOYS AND ALIENS PRETTY WELL	0.0	3.31247166
BXuRRbG0Ugk_4	16.29546485	19.24875283	4	BXuRRbG0Ugk	BUT THERE WAS A LOT OF POTENTIAL LEFT ON THE TABLE	0.0	2.9532879800000025
BXuRRbG0Ugk_7	25.46462585	31.9	7	BXuRRbG0Ugk	BECAUSE GIVEN ALL THE STRIKES THAT IT HAD GOING AGAINST BEFORE WONDER PRODUCTION IT COULD HAVE BEEN MUCH MUCH WORSE	0.2	6.435374149999998
BXuRRbG0Ugk_6	22.56122449	25.46462585	6	BXuRRbG0Ugk	THOUGH I GUESS I SHOULD BE GRATEFUL THAT IT TURNED OUT AS GOOD AS IT DID	1.4	2.90340136
BXuRRbG0Ugk_9	41.29863946	48.42244898	9	BXuRRbG0Ugk	BUT THIS PROBABLY HAD THE UNFORTUNATE SIDE EFFECT OF RAISING BAD EXPECTATIONS TO UNREASONABLE LEVELS	-1.2	7.123809520000002
BXuRRbG0Ugk_8	31.9	35.86099773	8	BXuRRbG0Ugk	FORTUNALLY SOME GOOD DECISIONS WERE MADE BEFORE THE CAMARA STARTED ROLLING	1.75	3.9609977300000025
BXuRRbG0Ugk_11	58.75895692	62.99931973	11	BXuRRbG0Ugk	THE FINAL PRODUCT ULTIMATELY DOESNT LIVE UP TO THE HIGH ORDER OF THAT FIRST TRAILER	-1.6	4.240362810000001
BXuRRbG0Ugk_10	48.42244898	59.18798186	10	BXuRRbG0Ugk	WHEN I SAW THE FIRST TRAILER BACK IN NOVEMBER OF LAST YEAR THIS MOVIE IMMEDIATELY SHOT UP NEAR THE TOP OF MY LIST OF MUST SEE MOVIES FOR 2011	2.4	10.765532880000002
BXuRRbG0Ugk_13	71.39024943	77.04739229	13	BXuRRbG0Ugk	BUT IF THATS ALL YOURE LOOKING FOR YOULL ACTUALLY MISS THE BEST THING ABOUT THIS MOVIE	0.6	5.6571428600000075
BXuRRbG0Ugk_12	62.99931973	71.39024943	12	BXuRRbG0Ugk	BUT ITS STILL A PRETTY ENJOYABLE RIDE IF YOU GO IN WANTING TO SEE A BUNCH OF COWBOYS BATTLE A BUNCH OF ALIENS YEAH YOULL PRETTY MUCH GET YOUR FILL	1.2	8.390929699999994
BXuRRbG0Ugk_15	83.40294785	86.26643991	15	BXuRRbG0Ugk	I MEAN YEAH HES A COMPETENT ACTION DIRECTOR	-0.6	2.8634920599999987
BXuRRbG0Ugk_14	77.04739229	83.40294785	14	BXuRRbG0Ugk	JON FAVREAU IS PROBABLY NOT THE GUY THAT I WOULD HIRE IF I WAS LOOKING FOR A DIRECTOR FOR AN ACTION MOVIE	-1.6	6.355555559999999
BXuRRbG0Ugk_17	93.869161	96.80249433	17	BXuRRbG0Ugk	BUT ITS ACTION ISNT PARTICULARY MEMORABLE	-1.6	2.9333333299999964
BXuRRbG0Ugk_16	86.26643991	93.869161	16	BXuRRbG0Ugk	HES ACTION SEQUENCES ARE CERTAINLY A LOT BETTER THAN THE INCOHERENT IMPOSSIBLE TO FOLLOW SLOPE THAT WE SEE IN A TYPICAL MICHAEL BAY MOVIE	0.0	7.602721090000003
BXuRRbG0Ugk_19	109.5734694	115.2306122	19	BXuRRbG0Ugk	THE IRONMAN FILMS ARE FONDLY REMEMBERED MOSTLY FOR ROBERT DOWENY JR NOT THE ACTION	0.2	5.657142800000003
BXuRRbG0Ugk_18	104.6646259	109.5734694	18	BXuRRbG0Ugk	AND THE ACTION WASNT THE MOST MEMORABLE THING ABOUT ANY ON THOSE MOVIES	-1.4	4.908843499999989
BXuRRbG0Ugk_31	172.3208617	179.3848073	31	BXuRRbG0Ugk	SIX DIFFERENT PEOPLE GOT WRITING CREDIT FOR THIS MOVIE AND THE RESULTS ARE EXACTLY WHAT YOU WOULD EXPECT	-0.4	7.063945600000011
BXuRRbG0Ugk_30	167.5716553	172.3208617	30	BXuRRbG0Ugk	COWBOYS AND ALIENS PROBLEM IS THE SCREENPLAY	-2.0	4.749206399999991
Bfr499ggo-0_20	74.94217687	77.46643991	20	Bfr499ggo-0	THE WRITING ISNT AS GOOD AS THE FIRST	-1.6	2.524263040000008
Bfr499ggo-0_21	77.46643991	78.95306122	21	Bfr499ggo-0	THE STORYLINE ISNT THIS GOOD	-2.0	1.4866213099999896
Bfr499ggo-0_22	78.95306122	83.35306122	22	Bfr499ggo-0	BUT IF YOU DONT EXPECT A LOT I THINK YOULL ENJOY IT	1.0	4.400000000000006
Bfr499ggo-0_1	3.175283447	6.936734694	1	Bfr499ggo-0	SNAP MOST OF THE CRITICS ARE RIGHT	-1.75	3.761451247
Bfr499ggo-0_3	8.363492063	16.43514739	3	Bfr499ggo-0	BUT IF YOU LOVED THE SERIES AND YOU ALSO LIKED XXX THE FIRST MOVIE THAN YOURE STILL GONNA HAVE FUN	1.6	8.071655327
Bfr499ggo-0_2	6.936734694	8.363492063	2	Bfr499ggo-0	IT JUST REALLY HEH	-1.0	1.4267573690000006
Bfr499ggo-0_5	18.34081633	28.13854875	5	Bfr499ggo-0	IF YOUR PET PEES CARRIE WORE THOSE HORRENDOUS HIDEOUS HATS THEY WERE NOT CATCHING THE BALL	-1.8	9.797732420000003
Bfr499ggo-0_4	16.43514739	18.7399093	4	Bfr499ggo-0	JUST GO IN WITH LOW EXPECTAIONS	-1.2	2.30476191
Bfr499ggo-0_7	30.19387755	32.68820862	7	Bfr499ggo-0	A FEW TIMES I THOUGHT THAT WAS BUMPED WAY OVER THE TOP	-1.0	2.4943310699999977
Bfr499ggo-0_6	28.13854875	30.19387755	6	Bfr499ggo-0	AND A FEW TIMES I DIDNT LIKE THE FASHION	-1.2	2.055328799999998
Bfr499ggo-0_9	37.93628118	40.88956916	9	Bfr499ggo-0	UM BUT YOU KNOW THE PREMISE IS OK	0.4	2.953287979999999
Bfr499ggo-0_8	32.68820862	37.93628118	8	Bfr499ggo-0	AND THEY KIND OF LOOKED LIKE CLOWNS THE DESERT SCENE WAS ONE OF THEM	-1.2	5.248072560000004
Bfr499ggo-0_11	42.93492063	44.97029478	11	Bfr499ggo-0	THE MOVIE IS REALLY TOO LONG	-0.8	2.0353741500000027
Bfr499ggo-0_10	40.88956916	42.93492063	10	Bfr499ggo-0	AND THERE ARE A FEW NICE MOMENTS	1.0	2.04535147
Bfr499ggo-0_13	47.55442177	49.869161	13	Bfr499ggo-0	ITS NOT EVEN NECESSARY FOR THE PLOT	-1.6	2.3147392300000007
Bfr499ggo-0_12	44.97029478	47.55442177	12	Bfr499ggo-0	THEY SHOULDVE JUST CUT THE WEDDING IN THE BEGINNING	-1.4	2.5841269899999944
Bfr499ggo-0_15	54.97755102	56.3244898	15	Bfr499ggo-0	BUT ALSO NOT NECESSARY	-1.0	1.3469387800000021
Bfr499ggo-0_14	49.869161	54.97755102	14	Bfr499ggo-0	I ALSO THOUGHT THAT DESERT RIDING THE CAMELS ALL TROUP STOPPED LOOKING LIKE CLOWNS	-0.2	5.108390020000002
Bfr499ggo-0_17	64.95487528	69.97346939	17	Bfr499ggo-0	AND UM IT WAS JUST FUN TO SEE YOUR OLD FRIENDS AGAIN	1.4	5.018594110000009
Bfr499ggo-0_16	56.3244898	63.01927438	16	Bfr499ggo-0	BUT I LOVE THE MOMENT WITH CHARLOTTE IN THE CLOSET BECAUSE WHO HASNT EXPERIENCED THAT	2.2	6.694784579999997
Bfr499ggo-0_19	72.61746032	74.94217687	19	Bfr499ggo-0	BUT DONT EXPECT MUCH	-1.8	2.324716549999991
Bfr499ggo-0_18	69.97346939	72.61746032	18	Bfr499ggo-0	SO IF YOUR A FAN ID DO IT	0.8	2.643990930000001
BioHAh1qJAQ_24	113.9734694	120.6782313	24	BioHAh1qJAQ	AND ITS JUST LIKE OR WHY DO WE NEED THESE THINGS	-1.4	6.704761899999994
BioHAh1qJAQ_25	120.6782313	121.8555556	25	BioHAh1qJAQ	IT DOESNT MAKE ANY SENSE	-1.6	1.1773243000000093
BioHAh1qJAQ_26	124.1004535	134.1376417	26	BioHAh1qJAQ	BECAUSE WHEN THE OLD FLYNN FINDS THESE THINGS WHATEVER THEY ARE THEYRE SO WISE AND NAIVE KINDA LIKE NAVI NOW THAT I THINK ABOUT IT	0.8	10.037188199999989
BioHAh1qJAQ_27	134.1376417	145.0029478	27	BioHAh1qJAQ	CLUE WHICH IS THE PROGRAM THAT HE CREATED IN THE FIRST MOVIE KINDA PULLS A BUNNY IN THE BOILER MOMENT IN THE SENSE THAT HE TURNS INTO A CRAZY JEALOUS PSYCHO STALKER BITCH	0.0	10.865306099999998
BioHAh1qJAQ_20	82.43514739	91.18526077	20	BioHAh1qJAQ	BUT THEN SAM FLYNN MEETS HIS FATHER AND TRON BASICALLY TURNS INTO A STAR WARS PREQUEL AFTER THAT ONE	-1.4	8.750113380000002
BioHAh1qJAQ_21	91.18526077	93.71950113	21	BioHAh1qJAQ	DISCONNECTION THEN THAT HAPPENS AT THAT POINT	-0.8	2.5342403599999983
BioHAh1qJAQ_22	106.9594104	109.8229025	22	BioHAh1qJAQ	THE WRITERS JUST PULL THIS OUT OF THEIR ASS	-2.2	2.863492100000002
BioHAh1qJAQ_23	109.8229025	113.4446712	23	BioHAh1qJAQ	AND THE WHOLE MOVIE BECOMES ABOUT THESE CRAZY I I ISOS	-2.0	3.621768700000004
BioHAh1qJAQ_28	145.0029478	151.099093	28	BioHAh1qJAQ	AND CLUE HAS TO BE ONE OF THE MOST IDIOTIC VILLAINS EVER CAUSE WHAT IS A WHAT IS CLUE	-2.0	6.096145200000024
BioHAh1qJAQ_29	159.4002268	161.655102	29	BioHAh1qJAQ	FOR SOME KIND OF FREAKY TELEPORTATION	0.0	2.2548751999999865
BioHAh1qJAQ_1	0.132199546	3.015646259	1	BioHAh1qJAQ	IM A BIG FAN OF THE FIRST TRON	1.4	2.883446713
BioHAh1qJAQ_3	7.485487528	13.77120181	3	BioHAh1qJAQ	BECAUSE UM IN AT THE BEGINNING OF THE 1980S PEOPLE THOUGHT THAT COMPUTERS CAN DO EVERY EVERY ANYTHING	0.4	6.285714282000001
BioHAh1qJAQ_2	3.015646259	7.485487528	2	BioHAh1qJAQ	UM I THOUGHT THIS IS THE PERFECT TIME TO HAVE A TRON SEQUEL	2.2	4.469841269
BioHAh1qJAQ_5	18.87959184	23.58888889	5	BioHAh1qJAQ	BECAUSE IT KINDA CONTROLS OUR LIVES SO IT WAS THE PERFECT TIME FOR A TRON SEQUEL	1.4	4.70929705
BioHAh1qJAQ_4	13.77120181	18.87959184	4	BioHAh1qJAQ	AND EVERYTHING AND NOW TECHNOLOGY ACTUALLY DOES ANYTHING AND EVERYTHING	0.25	5.108390029999999
BioHAh1qJAQ_7	28.68730159	34.04512472	7	BioHAh1qJAQ	LIP SMACKING BUT I WILL SAY THAT THE FIRST THIRD OF THIS MOVIE IS AMAZING	2.6	5.357823129999996
BioHAh1qJAQ_6	23.58888889	28.68730159	6	BioHAh1qJAQ	UNFORTUNATELY UM THE WRITERS AND I WERE NOT EXACTLY ON THE SAME WAVELENGTH	-1.8	5.098412700000001
BioHAh1qJAQ_9	36.82879819	39.15351474	9	BioHAh1qJAQ	BUT YOU KNOW THE PACING IS SO GOOD	2.0	2.324716549999998
BioHAh1qJAQ_8	34.04512472	36.82879819	8	BioHAh1qJAQ	ITS THE BEST SUMMER MOVIE IVE SEEN ALL YEAR	2.4	2.7836734700000036
BioHAh1qJAQ_11	40.85963719	44.06235828	11	BioHAh1qJAQ	YOU HAVE LOTS OF UH REFERENCES TO THE FIRST MOVIE	0.2	3.202721089999997
