index	Dialogue_ID	Emotion	EndTime	Episode	Season	Sentiment	Speaker	SrNo	StartTime	Utterance	Utterance_ID	idx	elapse
dia759_utt12	759	disgust	00:17:31,257	4	3	negative	Janice	7578	00:17:25,085	Either you're seeing somebody behind my back, which would make you the biggest jerk on the planet.	12	759_12	6.172000000000001
dia759_utt13	759	disgust	00:17:37,513	4	3	negative	Janice	7579	00:17:31,425	Or, else you're pretending that you're seeing somebody, which just makes you so pathetic that I could start crying right here in the cereal aisle.	13	759_13	6.088
dia759_utt14	759	sadness	00:17:41,267	4	3	negative	Janice	7580	00:17:37,681	So like which of these two guys do you want to be?	14	759_14	3.5860000000000003
dia759_utt15	759	joy	00:17:44,479	4	3	positive	Chandler	7581	00:17:42,311	Can I be that guy?	15	759_15	2.168
dia760_utt0	760	joy	00:14:12,433	18	6	positive	Chandler	7582	00:14:09,139	Great story again! The yarns that you weave! Woo-hoo-hoo!	0	760_0	3.294
dia760_utt1	760	anger	00:14:18,523	18	6	negative	Dana	7583	00:14:15,479	Y’know uh, actually I-I-I should get going.	1	760_1	3.044
dia760_utt2	760	fear	00:14:22,777	18	6	negative	Chandler	7584	00:14:18,691	Oh no-no-no! Stay! Stay! Because you-you should you-you-you should stay!	2	760_2	4.086
dia760_utt3	760	surprise	00:14:33,204	18	6	positive	Dana	7585	00:14:24,321	Wow. Oh, I am really flattered, but I just I don’t feel that way about you.	3	760_3	8.883000000000001
dia760_utt4	760	anger	00:14:37,333	18	6	negative	Chandler	7586	00:14:34,373	Oh no-no-no, that’s not—No-no-no!	4	760_4	2.96
dia761_utt0	761	anger	00:10:29,711	13	2	negative	Monica	7587	00:10:28,044	Did you just flick me?	0	761_0	1.667
dia761_utt1	761	joy	00:10:37,594	13	2	positive	Rachel	7588	00:10:31,339	OK, well, you wouldn't let me finish and I was jus- [Monica flicks her back] Ow. That hurt [flicks Monica]	1	761_1	6.255000000000001
dia761_utt2	761	anger	00:10:49,981	13	2	negative	Phoebe	7589	00:10:48,898	Oh!  All right.  Now, let's not do this!	2	761_2	1.083
dia761_utt3	761	anger	00:10:53,652	13	2	negative	Phoebe	7590	00:10:51,400	Happy thoughts!  Happy thoughts!	3	761_3	2.2520000000000002
dia761_utt4	761	anger	00:11:06,414	13	2	negative	Phoebe	7591	00:11:04,538	OK, now I'm gonna kick some ass.	4	761_4	1.8760000000000001
dia761_utt5	761	anger	00:11:10,001	13	2	negative	Rachel	7592	00:11:08,751	Ow! Ow! Ow!	5	761_5	1.25
dia761_utt6	761	neutral	00:11:19,219	13	2	neutral	Phoebe	7594	00:11:15,424	Alright, now I will let go if you both stop.	6	761_6	3.7950000000000004
dia761_utt7	761	anger	0:11:36,954	13	2	negative	Rachel	7595	0:11:36,112	Fine!	7	761_7	0.8420000000000001
dia761_utt8	761	anger	0:11:38,374	13	2	negative	Monica	7596	0:11:36,954	Fine!	8	761_8	1.4200000000000002
dia761_utt9	761	neutral	00:11:44,744	13	2	neutral	Phoebe	7597	00:11:38,489	There we go.You know what, if we were in prison, you guys would be, like, my bitches.	9	761_9	6.255000000000001
dia762_utt0	762	neutral	00:17:17,326	2	3	neutral	Joey	7598	00:17:10,571	Okay, buddy-boy. Here it is. You hide my clothes, I'm wearing everything you own.	0	762_0	6.755000000000001
dia762_utt1	762	surprise	00:17:19,454	2	3	negative	Chandler	7599	00:17:17,870	Oh my God!	1	762_1	1.584
dia762_utt2	762	joy	00:17:29,797	2	3	positive	Joey	7600	00:17:25,085	Look at me! I'm Chandler! Could I	2	762_2	4.712000000000001
dia762_utt3	762	neutral	00:17:41,100	2	3	neutral	Joey	7602	00:17:38,807	Whew, it's hot with all of this stuff on.	3	762_3	2.293
dia762_utt4	762	neutral	00:17:43,895	2	3	neutral	Joey	7603	00:17:41,310	I ah, I better not do any, I don't know, lunges.	4	762_4	2.585
dia763_utt0	763	neutral	0:09:25,032	3	6	neutral	Chandler	7604	0:09:24,480	Hi.	0	763_0	0.552
dia763_utt1	763	neutral	0:09:25,996	3	6	neutral	Monica	7605	0:09:25,032	Hi.	1	763_1	0.9640000000000001
dia763_utt2	763	sadness	0:09:27,984	3	6	negative	Chandler	7606	0:09:26,107	Hi, listen, I’m sorry about before.	2	763_2	1.8770000000000002
dia763_utt3	763	neutral	0:09:29,515	3	6	neutral	Chandler	7607	0:09:27,984	I don’t need to have a game room.	3	763_3	1.5310000000000001
dia763_utt4	763	neutral	00:09:35,115	3	6	neutral	Chandler	7608	00:09:29,610	I mean when I was a kid I only played those games because I couldn’t get girls, and now I	4	763_4	5.505000000000001
dia763_utt5	763	sadness	00:09:49,329	3	6	negative	Monica	7609	00:09:44,333	Stop it Chandler.  I’m sorry too.	5	763_5	4.996
dia763_utt6	763	surprise	0:09:51,150	3	6	positive	Chandler	7610	0:09:50,548	Really?	6	763_6	0.6020000000000001
dia763_utt7	763	anger	0:09:53,152	3	6	negative	Monica	7611	0:09:51,150	Yeah! Oh yes!	7	763_7	2.0020000000000002
dia763_utt8	763	neutral	00:09:54,901	3	6	neutral	Chandler	7612	00:09:53,259	Ohh.	8	763_8	1.6420000000000001
dia763_utt9	763	joy	00:09:59,347	3	6	positive	Monica	7613	00:09:54,969	Listen, we don’t have to make that a guest room, we can think of something to do with the room together.	9	763_9	4.378
dia763_utt10	763	joy	00:09:59,347	3	6	positive	Chandler	7614	00:09:56,971	That’s a great idea! We can	10	763_10	2.3760000000000003
dia764_utt0	764	joy	00:10:04,561	3	2	positive	Monica	7615	00:10:02,643	Totally!	0	764_0	1.9180000000000001
dia765_utt0	765	neutral	0:10:10,660	3	6	neutral	Chandler	7616	0:10:09,358	We don’t have to come up with this now.	0	765_0	1.302
dia765_utt1	765	joy	0:10:12,538	3	6	positive	Monica	7617	0:10:10,660	Oh good.	1	765_1	1.8780000000000001
dia766_utt0	766	neutral	00:13:26,805	12	6	neutral	Rachel	7618	00:13:23,928	Yeah, and I am okay with being a pushover.	0	766_0	2.8770000000000002
dia766_utt1	766	joy	00:13:29,390	12	6	positive	Phoebe	7619	00:13:27,223	That’s great. Good for you guys.	1	766_1	2.1670000000000003
dia766_utt2	766	anger	0:13:31,311	12	6	negative	Monica	7620	0:13:30,059	I am not high maintenance!	2	766_2	1.252
dia766_utt3	766	anger	0:13:32,865	12	6	negative	Rachel	7621	0:13:31,311	I am not a pushover!	3	766_3	1.554
dia766_utt4	766	neutral	0:13:35,899	12	6	neutral	Phoebe	7622	0:13:34,355	Who said you were?	4	766_4	1.544
dia766_utt5	766	anger	0:13:36,629	12	6	negative	Rachel	7623	0:13:35,899	You did!	5	766_5	0.7300000000000001
dia766_utt6	766	neutral	00:13:39,150	12	6	neutral	Phoebe	7624	00:13:36,774	Oh, I’m flaky. I’ll say anything.	6	766_6	2.3760000000000003
dia767_utt0	767	joy	00:16:21,020	5	1	positive	Rachel	7625	00:16:13,555	Ok, I know this is gonna sound really stupid, but I feel that if I can do this, you know, if I can actually do my own laundry, there isn't anything I can't do.	0	767_0	7.465000000000001
dia767_utt1	767	neutral	00:16:24,357	5	1	neutral	Ross	7626	00:16:21,981	That does not sound stupid to me.	1	767_1	2.3760000000000003
dia767_utt2	767	neutral	00:16:32,949	5	1	neutral	Ross	7627	00:16:24,566	You know, it's like the first time I had to make dinner for myself, after Carol left me?	2	767_2	8.383000000000001
dia767_utt3	767	sadness	0:16:31,794	5	1	negative	Ross	7628	0:16:30,072	I'm sorry, that's all the time we have.	3	767_3	1.7220000000000002
dia767_utt4	767	neutral	0:16:32,996	5	1	neutral	Ross	7629	0:16:31,794	Next on Ross... Uh-oh.	4	767_4	1.2020000000000002
dia767_utt5	767	joy	00:16:36,953	5	1	positive	Rachel	7630	00:16:35,744	What uh-oh?	5	767_5	1.209
dia767_utt6	767	fear	00:16:41,457	5	1	negative	Ross	7631	00:16:35,744	Uh-oh, uh-oh, the laundry's done.	6	767_6	5.713
dia767_utt7	767	neutral	00:16:44,627	5	1	neutral	Ross	7632	00:16:42,960	It's, uh, it's a song.	7	767_7	1.667
dia767_utt8	767	neutral	00:16:46,713	5	1	neutral	Ross	7633	00:16:44,878	The laundry song that we sing.	8	767_8	1.8350000000000002
dia767_utt9	767	neutral	00:16:51,092	5	1	neutral	Ross	7634	00:16:47,756	Uh-oh the laundry's done, uh-oh, uh-oh.	9	767_9	3.3360000000000003
dia767_utt10	767	anger	00:16:52,969	5	1	negative	Rachel	7635	00:16:51,927	Ross, what's the matter?	10	767_10	1.042
dia767_utt11	767	neutral	00:16:55,888	5	1	neutral	Ross	7636	00:16:53,220	Nothing, nothing. Lee-lo, the laundry's done.	11	767_11	2.668
dia768_utt0	768	surprise	00:13:55,083	21	9	positive	Chandler	7637	00:13:53,582	Why are you here?	0	768_0	1.5010000000000001
dia768_utt1	768	sadness	00:13:58,545	21	9	negative	Janice	7638	00:13:55,251	Well, Sid and I are trying again and we had trouble last time    because apparently we...	1	768_1	3.294
dia768_utt2	768	neutral	00:14:02,549	21	9	neutral	Chandler	7639	00:13:58,712	No no no... I mean,	2	768_2	3.837
dia768_utt3	768	anger	00:14:10,181	21	9	negative	Janice	7640	00:14:02,925	Oh! Someone's a little cranky today cuz they have to do it in    a cup!  Oh! They gave you the kiddy size .	3	768_3	7.256
dia768_utt4	768	surprise	00:14:14,936	21	9	negative	Chandler	7641	00:14:13,060	What!?	4	768_4	1.8760000000000001
dia768_utt5	768	joy	00:14:22,235	21	9	positive	Monica	7642	00:14:17,731	This was fun! But I've got an invasive vaginal exam to get to!	5	768_5	4.5040000000000004
dia768_utt6	768	joy	00:14:27,323	21	9	positive	Chandler	7643	00:14:23,696	I'd love to stay, but I have eh...  got    a hot date...	6	768_6	3.6270000000000002
dia768_utt7	768	neutral	00:14:31,578	21	9	neutral	Janice	7644	00:14:27,491	Please... go!  Just let me know if you    need a hand!	7	768_7	4.087000000000001
dia768_utt8	768	neutral	00:14:39,586	21	9	neutral	Chandler	7645	00:14:36,876	I think it just fell off.	8	768_8	2.71
dia769_utt0	769	sadness	00:03:25,829	1	1	negative	Ross	7646	00:03:22,660	I don't want to be single, okay? I just... I just- I just wanna be married again!	0	769_0	3.169
dia769_utt1	769	fear	00:03:33,086	1	1	negative	Chandler	7647	00:03:29,959	And I just want a million dollars!	1	769_1	3.1270000000000002
dia769_utt2	769	surprise	00:03:35,297	1	1	negative	Monica	7648	00:03:34,214	Rachel?!	2	769_2	1.083
dia770_utt0	770	neutral	00:08:11,865	5	5	neutral	Chandler	7649	00:08:09,739	Yeah.	0	770_0	2.1260000000000003
dia770_utt1	770	anger	00:08:15,744	5	5	negative	Monica	7650	00:08:12,033	Look, these clowns are trying to take us for a ride and I'm not gonna let 'em!	1	770_1	3.7110000000000003
dia770_utt2	770	anger	00:08:17,871	5	5	negative	Monica	7651	00:08:15,912	And we're not a couple of suckers!	2	770_2	1.959
dia770_utt3	770	neutral	00:08:20,248	5	5	neutral	Chandler	7652	00:08:19,081	I hear ya, Mugsy!	3	770_3	1.167
dia770_utt4	770	neutral	00:08:23,752	5	5	neutral	Chandler	7653	00:08:21,751	But look, all these rooms are fine okay?	4	770_4	2.0010000000000003
dia770_utt5	770	anger	00:08:30,509	5	5	negative	Chandler	7654	00:08:23,920	Can you just pick one so I can watch--have a perfect, magical weekend together with you.	5	770_5	6.589
dia770_utt6	770	neutral	00:08:36,431	5	5	neutral	Monica	7655	00:08:34,555	Okay,	6	770_6	1.8760000000000001
dia770_utt7	770	anger	00:08:41,728	5	5	negative	Chandler	7656	00:08:36,599	Nothing! It's over! Dammit! This is regularly scheduled programming!	7	770_7	5.1290000000000004
dia770_utt8	770	disgust	00:08:47,275	5	5	negative	Monica	7657	00:08:42,813	Can we turn the TV off? Okay? Do we really want to spend the entire weekend like this?	8	770_8	4.462000000000001
dia770_utt9	770	anger	00:08:50,695	5	5	negative	Chandler	7658	00:08:47,485	Oh, I'm sorry, am I getting in the way of all the room switching fun?	9	770_9	3.2100000000000004
dia770_utt10	770	anger	00:08:54,032	5	5	negative	Monica	7659	00:08:50,863	Hey, don't blame me for wigging tonight!	10	770_10	3.169
dia770_utt11	770	anger	00:08:56,868	5	5	negative	Chandler	7660	00:08:50,863	Oh, who should I blame? The nice bell man who had to drag out luggage to 10 different rooms?	11	770_11	6.005000000000001
dia770_utt12	770	anger	00:09:02,541	5	5	negative	Monica	7661	00:08:57,036	I don't know, how about the idiot who thought he could drive from Albany to Canada on a half a tank of gas!	12	770_12	5.505000000000001
dia770_utt13	770	anger	00:09:05,961	5	5	negative	Chandler	7662	00:09:03,584	Do not speak ill of the dead.	13	770_13	2.3770000000000002
dia770_utt14	770	anger	00:09:13,176	5	5	negative	Monica	7663	00:09:07,547	We're supposed to uh, be spending a romantic weekend together, it-it, what is the matter with you?	14	770_14	5.6290000000000004
dia770_utt15	770	sadness	00:09:17,973	5	5	negative	Chandler	7664	00:09:13,344	I just want to watch a little television. What is the big deal? Geez, relax mom.	15	770_15	4.6290000000000004
dia770_utt16	770	anger	00:09:22,143	5	5	negative	Monica	7665	00:09:20,893	What did you say?	16	770_16	1.25
dia770_utt17	770	fear	00:09:26,106	5	5	negative	Chandler	7666	00:09:22,728	"I said, ""Geez, relax Monnnnn."""	17	770_17	3.378
dia771_utt0	771	neutral	00:14:56,227	1	5	neutral	Monica	7667	00:14:52,308	Y’know, maybe it’s best that we never got to do it again.	0	771_0	3.919
dia771_utt1	771	neutral	00:15:07,280	1	5	neutral	Chandler	7668	00:14:56,729	Yeah, it kinda makes that-that one night special.  Y’know, technically we still	1	771_1	10.551
dia771_utt2	771	neutral	00:15:10,909	1	5	neutral	Monica	7669	00:15:08,532	I’m gonna go to the bathroom, maybe I’ll see you there in a bit?	2	771_2	2.3770000000000002
dia771_utt3	771	neutral	00:15:12,410	1	5	neutral	Chandler	7670	00:15:11,076	‘Kay!	3	771_3	1.334
dia771_utt4	771	neutral	00:15:21,336	1	5	neutral	Joey	7671	00:15:19,877	Can I ask you something?	4	771_4	1.459
dia771_utt5	771	neutral	00:15:23,671	1	5	neutral	Chandler	7672	00:15:21,503	Uhh, no.	5	771_5	2.168
dia771_utt6	771	neutral	00:15:29,177	1	5	neutral	Joey	7673	00:15:24,965	Felicity and I, we’re watching	6	771_6	4.212000000000001
dia771_utt7	771	neutral	00:15:37,852	1	5	neutral	Chandler	7674	00:15:36,852	No.	7	771_7	1.0
dia771_utt8	771	neutral	00:15:42,273	1	5	neutral	Joey	7675	00:15:38,145	I mean, the giant is like five years younger than me, y’know, you think I’ll ever get there?	8	771_8	4.128
dia771_utt9	771	neutral	00:15:45,401	1	5	neutral	Chandler	7676	00:15:44,318	Yes.	9	771_9	1.083
dia771_utt10	771	neutral	0:15:48,197	1	5	neutral	Joey	7677	0:15:47,446	Thanks man.	10	771_10	0.751
dia771_utt11	771	neutral	0:15:49,898	1	5	neutral	Chandler	7678	0:15:48,197	Okay man.	11	771_11	1.701
dia771_utt12	771	neutral	00:15:52,867	1	5	neutral	Joey	7679	00:15:49,990	But what about how much taller he is than me?	12	771_12	2.8770000000000002
dia771_utt13	771	neutral	00:15:57,956	1	5	neutral	Joey	7680	00:15:53,953	I mean, there’s no way I can make myself taller now, y’know?	13	771_13	4.003
dia771_utt14	771	anger	00:16:05,880	1	5	negative	Joey	7681	00:15:58,123	And who knows what science will come up with in the future, but Chandler, what if I die an unsuccessful, regular sized man?	14	771_14	7.757000000000001
dia771_utt15	771	surprise	00:16:10,885	1	5	negative	Joey	7682	00:16:07,925	Hey, Monica, wow you’ve been in the bathroom for like a half-hour.	15	771_15	2.96
dia771_utt16	771	anger	00:16:13,638	1	5	negative	Monica	7683	00:16:11,887	I know!	16	771_16	1.7510000000000001
dia771_utt17	771	neutral	00:16:15,640	1	5	neutral	Joey	7684	00:16:13,931	Had the beef-tips, huh?	17	771_17	1.709
dia772_utt0	772	neutral	00:20:15,046	15	6	neutral	Dr. Wesley	7685	00:20:12,502	Good-bye and God speed, Hope Brady.	0	772_0	2.544
dia772_utt1	772	anger	00:20:18,257	15	6	negative	Dr. Drake Remoray	7686	00:20:16,465	Not so fast Wesley!	1	772_1	1.792
dia772_utt2	772	sadness	00:20:23,763	15	6	negative	Dr. Wesley	7687	00:20:20,052	Ramoray!	2	772_2	3.7110000000000003
dia772_utt3	772	anger	00:20:32,188	15	6	negative	Dr. Drake Remoray	7688	00:20:20,052	That’s right Wesley! I just stopped by to say that, you’re not a real doctor! And that woman’s brain, is fine!	3	772_3	12.136000000000001
dia772_utt4	772	joy	00:20:35,066	15	6	positive	Rachel	7689	00:20:32,356	Oh! Thank God!	4	772_4	2.71
dia772_utt5	772	joy	0:20:44,830	15	6	positive	Dr. Drake Remoray	7690	0:20:42,658	Hope! Hope!	5	772_5	2.172
dia772_utt6	772	joy	0:20:46,840	15	6	positive	Hope	7691	0:20:44,830	Drake!	6	772_6	2.0100000000000002
dia772_utt7	772	joy	00:20:52,583	15	6	positive	Dr. Drake Remoray	7692	00:20:47,037	You’re not dying Hope, you’re gonna live a long, healthy life. With me.	7	772_7	5.546
dia772_utt8	772	joy	00:20:54,377	15	6	positive	Hope	7693	00:20:52,751	Oh Drake.	8	772_8	1.6260000000000001
dia772_utt9	772	joy	00:21:00,716	15	6	positive	Rachel	7694	00:20:59,216	Okay!	9	772_9	1.5
dia772_utt10	772	joy	00:21:02,385	15	6	positive	Rachel	7695	00:21:00,884	Here we go!	10	772_10	1.5010000000000001
dia772_utt11	772	joy	00:21:05,429	15	6	positive	Rachel	7696	00:21:03,637	Okay!	11	772_11	1.792
dia772_utt12	772	joy	0:21:09,435	15	6	positive	Rachel	7697	0:21:08,392	Hi, Joey!	12	772_12	1.0430000000000001
dia772_utt13	772	joy	0:21:11,530	15	6	positive	Rachel	7698	0:21:09,435	It’s Rachel!	13	772_13	2.095
dia772_utt14	772	neutral	00:21:14,897	15	6	neutral	Rachel	7699	00:21:11,645	Umm, I am free tomorrow night.	14	772_14	3.2520000000000002
dia772_utt15	772	neutral	00:21:19,568	15	6	neutral	Rachel	7700	00:21:16,525	Yeah, sure, sure I can bring some sandwiches.	15	772_15	3.043
dia773_utt0	773	neutral	00:02:30,232	24	1	neutral	Monica	7701	00:02:27,605	OK, we got the cole slaw, we got the buns...	0	773_0	2.6270000000000002
dia773_utt1	773	disgust	00:02:34,611	24	1	negative	Phoebe	7702	00:02:30,441	We've got the ground-up flesh of formerly cute cows and turkeys, ew...	1	773_1	4.17
dia773_utt2	773	neutral	00:02:38,365	24	1	neutral	Chandler	7703	00:02:36,447	Men are here.	2	773_2	1.9180000000000001
dia774_utt0	774	sadness	00:00:05,045	4	2	negative	Rachel	7704	00:00:02,961	Mom, would you relax.	0	774_0	2.084
dia774_utt1	774	sadness	00:00:11,010	4	2	negative	Rachel	7705	00:00:05,338	That was 10 blocks from here and, the, the woman was walking alone at night, I would never do that.	1	774_1	5.672000000000001
dia774_utt2	774	fear	00:00:13,846	4	2	negative	Rachel	7706	00:00:11,386	Mom, c'mon, stop worrying.	2	774_2	2.46
dia774_utt3	774	neutral	00:00:17,391	4	2	neutral	Rachel	7707	00:00:14,055	This is a safe street, this is a safe building, there's nothing	3	774_3	3.3360000000000003
dia774_utt4	774	neutral	0:01:11,581	4	2	neutral	Stranger	7708	0:01:11,029	Hi.	4	774_4	0.552
dia774_utt5	774	joy	0:01:13,249	4	2	positive	Rachel	7709	0:01:11,581	Hi, hi can I help you?	5	774_5	1.6680000000000001
dia774_utt6	774	neutral	00:01:15,616	4	2	neutral	Stranger	7710	00:01:13,364	Yeah, I'm looking for Phoebe, does she still live here?	6	774_6	2.2520000000000002
dia774_utt7	774	neutral	00:01:18,160	4	2	neutral	Rachel	7711	00:01:15,784	Uh, no she doesn't but I can, I can get a message to her.	7	774_7	2.3760000000000003
dia774_utt8	774	neutral	00:01:21,205	4	2	neutral	Stranger	7712	00:01:18,328	Great. Uhh, just tell her her husband stopped by.	8	774_8	2.8770000000000002
dia774_utt9	774	surprise	00:01:22,956	4	2	negative	Rachel	7713	00:01:21,414	What?	9	774_9	1.542
dia774_utt10	774	surprise	00:01:26,835	4	2	positive	Stranger	7714	00:01:24,542	Hey, how, how did you do that?	10	774_10	2.293
dia775_utt0	775	neutral	00:05:36,001	7	1	neutral	Rachel	7751	00:05:34,667	Alright, somebody.	0	775_0	1.334
dia775_utt1	775	neutral	00:05:41,965	7	1	neutral	Monica	7752	00:05:37,754	OK, I'll go. OK, senior year of college... on a pool table.	1	775_1	4.211
dia775_utt2	775	surprise	00:05:43,675	7	1	positive	All	7754	00:05:42,175	Whoooaa!	2	775_2	1.5
dia775_utt3	775	neutral	00:05:45,635	7	1	neutral	Ross	7755	00:05:43,976	That's my sister.	3	775_3	1.659
dia775_utt4	775	neutral	00:05:55,437	7	1	neutral	Joey	7756	00:05:46,846	OK... my weirdest place would have to be... the women's room on the second floor of the New York CIty public library.	4	775_4	8.591000000000001
dia775_utt5	775	surprise	00:05:58,565	7	1	negative	Monica	7757	00:05:55,646	Oh my God! What were you doing in a library?	5	775_5	2.919
dia775_utt6	775	neutral	0:06:01,835	7	1	neutral	Ross	7758	0:06:00,693	Pheebs, what about you?	6	775_6	1.1420000000000001
dia775_utt7	775	neutral	0:06:04,662	7	1	neutral	Phoebe	7759	0:06:01,835	Oh... Milwaukee.	7	775_7	2.827
dia775_utt8	775	neutral	00:06:10,744	7	1	neutral	Rachel	7760	00:06:08,576	Um... Ross?	8	775_8	2.168
dia775_utt9	775	neutral	00:06:15,832	7	1	neutral	Ross	7761	00:06:12,205	Disneyland, 1989, 'It's a Small World After All.'	9	775_9	3.6270000000000002
dia775_utt10	775	surprise	00:06:19,294	7	1	positive	All	7762	00:06:18,211	No way!	10	775_10	1.083
dia775_utt11	775	neutral	00:06:20,879	7	1	neutral	Ross	7763	00:06:19,545	The ride broke down.	11	775_11	1.334
dia775_utt12	775	joy	00:06:31,098	7	1	positive	Ross	7764	00:06:21,089	So, Carol and I went behind a couple of those mechanical Dutch children... then they fixed the ride, and we were asked never to return to the Magic Kingdom.	12	775_12	10.009
dia775_utt13	775	neutral	00:06:33,433	7	1	neutral	Phoebe	7765	00:06:32,016	Oh, Rachel.	13	775_13	1.417
dia776_utt0	776	joy	0:09:19,830	22	3	positive	Monica	7715	0:09:19,308	Hey!	0	776_0	0.522
dia776_utt1	776	joy	0:09:20,824	22	3	positive	Rachel	7716	0:09:19,830	Hey!	1	776_1	0.9940000000000001
dia776_utt2	776	neutral	0:09:22,027	22	3	neutral	Phoebe	7717	0:09:20,935	Oh, is the play over?	2	776_2	1.092
dia776_utt3	776	neutral	0:09:22,899	22	3	neutral	Monica	7718	0:09:22,027	Yeah. Where were you?	3	776_3	0.8720000000000001
dia776_utt4	776	neutral	00:09:27,190	22	3	neutral	Hold Voice	7719	00:09:23,020	Thank you for your patience, you’re the next caller.	4	776_4	4.17
dia776_utt5	776	joy	00:09:31,027	22	3	positive	Monica	7720	00:09:27,400	You were the next caller five hours ago. You must be going crazy.	5	776_5	3.6270000000000002
dia776_utt6	776	neutral	00:09:34,114	22	3	neutral	Phoebe	7721	00:09:31,195	Nah. I kept myself busy.	6	776_6	2.919
dia776_utt7	776	neutral	00:09:45,041	22	3	neutral	Phoebe	7722	00:09:41,789	Oh, okay, yeah.  I put your stuff in her room, and her stuff in your room.	7	776_7	3.2520000000000002
dia777_utt0	777	neutral	00:15:17,874	11	6	neutral	Rachel	7723	00:15:10,242	Well there’s yore. And uh, y’know, yesteryear.	0	777_0	7.632000000000001
dia777_utt1	777	neutral	00:15:22,795	11	6	neutral	Phoebe	7724	00:15:19,126	Yeah no, I’m telling you Rachel has such a great eye for this stuff.	1	777_1	3.669
dia777_utt2	777	neutral	00:15:28,051	11	6	neutral	Phoebe	7725	00:15:22,963	Ross, y’know if you ever decide you need to redecorate—And I think that you should.	2	777_2	5.088
dia777_utt3	777	neutral	00:15:29,969	11	6	neutral	Phoebe	7726	00:15:28,218	You should, you should ask Rachel to help.	3	777_3	1.7510000000000001
dia777_utt4	777	neutral	00:15:31,679	11	6	neutral	Rachel	7727	00:15:30,137	Oh honey he doesn’t need my help.	4	777_4	1.542
dia777_utt5	777	joy	00:15:37,644	11	6	positive	Phoebe	7728	00:15:31,847	Oh, come on! I think he’s ready to get rid of, what did you call it? The cheap knock-offs and dinosaur junk.	5	777_5	5.797000000000001
dia777_utt6	777	surprise	00:15:44,275	11	6	positive	Ross	7729	00:15:42,566	Really?!	6	777_6	1.709
dia777_utt7	777	surprise	00:15:49,310	11	6	positive	Ross	7730	00:15:45,319	Hey, y’know what?	7	777_7	3.991
dia777_utt8	777	neutral	00:15:57,413	11	6	neutral	Ross	7731	00:15:45,319	Since you have such a great sense of what I need, uh ooh, here’s-here’s 60 bucks, why don’t you take Phoebe down to that Colonial flea market of yours and get me some stuff.	8	777_8	12.094000000000001
dia777_utt9	777	joy	00:16:04,587	11	6	positive	Rachel	7732	00:16:02,294	Y’know what? I don’t, I don’t think Phoebe really wants to come.	9	777_9	2.293
dia777_utt10	777	joy	0:16:05,597	11	6	positive	Phoebe	7733	0:16:04,755	No! I do want to!	10	777_10	0.8420000000000001
dia777_utt11	777	neutral	0:16:06,633	11	6	neutral	Rachel	7734	0:16:05,597	Oh, she does want to.	11	777_11	1.036
dia777_utt12	777	neutral	0:16:07,884	11	6	neutral	Ross	7735	0:16:06,757	She does want to.	12	777_12	1.127
dia777_utt13	777	joy	0:16:08,320	11	6	positive	Phoebe	7736	0:16:07,884	Yeah!	13	777_13	0.43600000000000005
dia778_utt0	778	surprise	00:09:12,968	4	4	positive	Rick	7737	00:09:11,008	Wow, you have really pretty feet.	0	778_0	1.9600000000000002
dia778_utt1	778	sadness	00:09:16,179	4	4	negative	Phoebe	7738	00:09:14,679	These old things.	1	778_1	1.5
dia778_utt2	778	anger	00:09:21,685	4	4	negative	Rick	7739	00:09:17,807	Would you mind spending some time on my siadic area, it’s been killing me today.	2	778_2	3.878
dia778_utt3	778	neutral	00:09:29,943	4	4	neutral	Phoebe	7740	00:09:23,729	You mean the—Okay by siadic, you mean the towel covered portion.	3	778_3	6.214
dia778_utt4	778	neutral	00:09:31,194	4	4	neutral	Rick	7741	00:09:30,152	Yeah.	4	778_4	1.042
dia778_utt5	778	neutral	00:09:40,203	4	4	neutral	Phoebe	7742	00:09:31,821	Sure, yeah, no I can do that, yeah, because umm, y'know, the muscles in the siadic area can get y’know, real  nice and tight.	5	778_5	8.382
dia778_utt6	778	surprise	00:09:48,962	4	4	negative	Phoebe	7743	00:09:43,708	So umm, tell me Rick, how umm, how did you injure the area.	6	778_6	5.2540000000000004
dia778_utt7	778	neutral	00:09:51,840	4	4	neutral	Rick	7744	00:09:49,171	Oh, a 16-hour sit-in for Greenpeace.	7	778_7	2.669
dia778_utt8	778	neutral	00:09:53,425	4	4	neutral	Phoebe	7745	00:09:52,091	Oh.	8	778_8	1.334
dia778_utt9	778	surprise	00:10:05,770	4	4	negative	Rick	7746	00:10:01,809	Ow! Did you just bite me?	9	778_9	3.9610000000000003
dia778_utt10	778	surprise	00:10:05,770	4	4	positive	Phoebe	7747	00:10:03,561	No!	10	778_10	2.209
dia779_utt0	779	neutral	0:02:47,918	3	1	neutral	Phoebe	7748	0:02:45,415	Um, that's it.	0	779_0	2.503
dia779_utt1	779	neutral	0:02:48,085	3	1	neutral	Phoebe	7749	0:02:47,918	No.	1	779_1	0.167
dia780_utt0	780	neutral	00:02:48,125	3	3	neutral	Phoebe	7753	00:02:45,415	Crew guy.	0	780_0	2.71
dia780_utt1	780	neutral	0:02:48,710	3	3	neutral	Phoebe	7754	0:02:48,376	Yeah.	1	780_1	0.334
dia780_utt2	780	anger	0:02:50,202	3	3	negative	Phoebe	7755	0:02:48,710	Why have you been following me?	2	780_2	1.492
